YYYY;MM;DD;qobs;qc_flag
1982;4;2;10.8;40.0
1982;4;3;9.66;40.0
1982;4;4;8.59;40.0
1982;4;5;7.58;40.0
1982;4;6;7.1;40.0
1982;4;7;7.1;40.0
1982;4;8;7.1;40.0
1982;4;9;6.63;40.0
1982;4;10;6.18;40.0
1982;4;11;6.18;40.0
1982;4;12;6.18;40.0
1982;4;13;7.58;40.0
1982;4;14;9.12;40.0
1982;4;15;10.2;40.0
1982;4;16;12.0;40.0
1982;4;17;17.4;40.0
1982;4;18;22.2;40.0
1982;4;19;36.5;40.0
1982;4;20;43.3;40.0
1982;4;21;35.5;40.0
1982;4;22;29.4;40.0
1982;4;23;23.9;40.0
1982;4;24;33.4;40.0
1982;4;25;36.5;40.0
1982;4;26;45.7;40.0
1982;4;27;45.7;40.0
1982;4;28;36.5;40.0
1982;4;29;28.4;40.0
1982;4;30;21.4;40.0
1982;5;1;17.4;40.0
1982;5;2;16.7;40.0
1982;5;3;16.0;40.0
1982;5;4;15.3;40.0
1982;5;5;12.6;40.0
1982;5;6;13.3;40.0
1982;5;7;13.3;40.0
1982;5;8;13.3;40.0
1982;5;9;15.3;40.0
1982;5;10;31.4;40.0
1982;5;11;46.9;40.0
1982;5;12;41.0;40.0
1982;5;13;43.3;40.0
1982;5;14;49.3;40.0
1982;5;15;55.8;40.0
1982;5;16;55.8;40.0
1982;5;17;50.6;40.0
1982;5;18;49.3;40.0
1982;5;19;58.5;40.0
1982;5;20;55.8;40.0
1982;5;21;50.6;40.0
1982;5;22;45.7;40.0
1982;5;23;43.3;40.0
1982;5;24;39.8;40.0
1982;5;25;35.5;40.0
1982;5;26;35.5;40.0
1982;5;27;30.4;40.0
1982;5;28;28.4;40.0
1982;5;29;26.6;40.0
1982;5;30;24.8;40.0
1982;5;31;25.7;40.0
1982;6;1;39.8;40.0
1982;6;2;61.2;40.0
1982;6;3;90.6;40.0
1982;6;4;112.0;40.0
1982;6;5;94.0;40.0
1982;6;6;120.0;40.0
1982;6;7;138.0;40.0
1982;6;8;114.0;40.0
1982;6;9;108.0;40.0
1982;6;10;120.0;40.0
1982;6;11;103.0;40.0
1982;6;12;71.4;40.0
1982;6;13;61.2;40.0
1982;6;14;54.5;40.0
1982;6;15;50.6;40.0
1982;6;16;50.6;40.0
1982;6;17;55.8;40.0
1982;6;18;58.5;40.0
1982;6;19;57.1;40.0
1982;6;20;54.5;40.0
1982;6;21;59.9;40.0
1982;6;22;61.2;40.0
1982;6;23;53.2;40.0
1982;6;24;45.7;40.0
1982;6;25;48.1;40.0
1982;6;26;48.1;40.0
1982;6;27;49.3;40.0
1982;6;28;46.9;40.0
1982;6;29;43.3;40.0
1982;6;30;43.3;40.0
1982;7;1;45.7;40.0
1982;7;2;42.1;40.0
1982;7;3;39.8;40.0
