YYYY;MM;DD;qobs;qc_flag
1958;11;19;33.0;40.0
1958;11;20;37.7;40.0
1958;11;21;26.6;40.0
1958;11;22;27.2;40.0
1958;11;23;55.2;40.0
1958;11;24;35.1;40.0
1958;11;25;26.3;40.0
1958;11;26;21.3;40.0
1958;11;27;20.1;40.0
1958;11;28;22.4;40.0
1958;11;29;23.0;40.0
1958;11;30;20.6;40.0
1958;12;1;18.4;40.0
1958;12;2;19.2;40.0
1958;12;3;24.7;40.0
1958;12;4;16.5;40.0
1958;12;5;14.0;40.0
1958;12;6;15.9;40.0
1958;12;7;15.8;40.0
1958;12;8;14.4;40.0
1958;12;9;10.9;40.0
1958;12;10;13.3;100.0
1958;12;11;13.3;100.0
1958;12;12;12.7;100.0
1958;12;13;12.1;100.0
1958;12;14;11.5;100.0
1958;12;15;11.7;40.0
1958;12;16;;250.0
1958;12;17;;250.0
1958;12;18;;250.0
1958;12;19;;250.0
1958;12;20;;250.0
1958;12;21;;250.0
1958;12;22;;250.0
1958;12;23;;250.0
1958;12;24;;250.0
1958;12;25;;250.0
1958;12;26;;250.0
1958;12;27;;250.0
1958;12;28;;250.0
1958;12;29;6.42;40.0
1958;12;30;6.12;40.0
1958;12;31;5.98;40.0
1959;1;1;5.66;40.0
1959;1;2;;250.0
1959;1;3;;250.0
1959;1;4;;250.0
1959;1;5;;250.0
1959;1;6;;250.0
1959;1;7;;250.0
1959;1;8;;250.0
1959;1;9;;250.0
1959;1;10;;250.0
1959;1;11;;250.0
1959;1;12;;250.0
1959;1;13;;250.0
1959;1;14;;250.0
1959;1;15;;250.0
1959;1;16;;250.0
1959;1;17;;250.0
1959;1;18;;250.0
1959;1;19;;250.0
1959;1;20;;250.0
1959;1;21;;250.0
1959;1;22;;250.0
1959;1;23;;250.0
1959;1;24;;250.0
1959;1;25;;250.0
1959;1;26;52.4;40.0
1959;1;27;49.1;40.0
1959;1;28;56.5;40.0
1959;1;29;15.0;40.0
1959;1;30;10.1;40.0
1959;1;31;8.01;40.0
1959;2;1;10.9;40.0
1959;2;2;8.23;40.0
1959;2;3;25.5;40.0
1959;2;4;23.1;40.0
1959;2;5;21.2;40.0
1959;2;6;22.7;40.0
1959;2;7;16.4;40.0
1959;2;8;23.6;40.0
1959;2;9;11.4;40.0
1959;2;10;18.7;40.0
1959;2;11;13.2;40.0
1959;2;12;8.39;40.0
1959;2;13;7.46;40.0
1959;2;14;7.87;40.0
1959;2;15;6.55;40.0
1959;2;16;7.08;40.0
1959;2;17;5.18;40.0
1959;2;18;;250.0
1959;2;19;;250.0
1959;2;20;;250.0
1959;2;21;;250.0
1959;2;22;;250.0
1959;2;23;;250.0
1959;2;24;;250.0
1959;2;25;;250.0
1959;2;26;;250.0
1959;2;27;;250.0
1959;2;28;;250.0
1959;3;1;;250.0
1959;3;2;;250.0
1959;3;3;;250.0
1959;3;4;4.69;40.0
1959;3;5;3.52;40.0
1959;3;6;4.35;40.0
1959;3;7;5.13;40.0
1959;3;8;5.28;40.0
1959;3;9;7.13;40.0
1959;3;10;8.4;40.0
1959;3;11;7.25;40.0
1959;3;12;6.57;40.0
1959;3;13;7.6;40.0
1959;3;14;8.67;40.0
1959;3;15;11.3;40.0
1959;3;16;16.8;40.0
1959;3;17;17.2;40.0
1959;3;18;14.8;40.0
1959;3;19;16.8;40.0
1959;3;20;17.5;40.0
1959;3;21;17.9;40.0
1959;3;22;21.1;40.0
1959;3;23;19.1;40.0
1959;3;24;15.7;40.0
1959;3;25;13.7;40.0
1959;3;26;12.4;40.0
1959;3;27;12.3;40.0
1959;3;28;11.1;40.0
1959;3;29;9.49;40.0
1959;3;30;8.5;40.0
1959;3;31;6.92;40.0
1959;4;1;5.32;40.0
1959;4;2;5.06;40.0
1959;4;3;4.89;40.0
1959;4;4;4.51;40.0
1959;4;5;4.27;40.0
1959;4;6;3.03;40.0
1959;4;7;3.18;40.0
1959;4;8;2.71;40.0
1959;4;9;2.65;40.0
1959;4;10;3.51;100.0
1959;4;11;3.51;100.0
1959;4;12;3.51;100.0
1959;4;13;3.51;100.0
1959;4;14;3.79;100.0
1959;4;15;3.79;100.0
1959;4;16;4.09;100.0
1959;4;17;4.09;100.0
1959;4;18;4.09;100.0
1959;4;19;4.09;100.0
1959;4;20;4.7;40.0
1959;4;21;5.67;40.0
1959;4;22;8.32;40.0
1959;4;23;19.1;40.0
1959;4;24;17.7;40.0
1959;4;25;14.5;40.0
1959;4;26;11.6;40.0
1959;4;27;9.3;40.0
1959;4;28;7.36;40.0
1959;4;29;5.76;40.0
1959;4;30;5.22;40.0
1959;5;1;4.72;40.0
1959;5;2;4.09;100.0
1959;5;3;4.39;40.0
1959;5;4;3.58;40.0
1959;5;5;3.76;40.0
1959;5;6;3.14;40.0
1959;5;7;2.84;40.0
1959;5;8;5.25;40.0
1959;5;9;9.79;40.0
1959;5;10;13.2;40.0
1959;5;11;16.9;40.0
1959;5;12;26.8;40.0
1959;5;13;42.3;40.0
1959;5;14;41.0;40.0
1959;5;15;32.4;40.0
1959;5;16;34.3;40.0
1959;5;17;31.5;40.0
1959;5;18;29.0;40.0
1959;5;19;23.6;40.0
1959;5;20;20.6;40.0
1959;5;21;19.5;40.0
1959;5;22;20.1;40.0
1959;5;23;20.5;40.0
1959;5;24;29.3;40.0
1959;5;25;24.2;40.0
1959;5;26;18.7;40.0
1959;5;27;16.0;40.0
1959;5;28;14.2;40.0
1959;5;29;14.8;40.0
1959;5;30;14.2;40.0
1959;5;31;13.2;40.0
1959;6;1;12.4;40.0
1959;6;2;13.5;40.0
1959;6;3;13.8;40.0
1959;6;4;17.7;40.0
1959;6;5;14.0;40.0
1959;6;6;14.6;40.0
1959;6;7;13.9;40.0
1959;6;8;10.9;40.0
1959;6;9;8.49;40.0
1959;6;10;8.47;40.0
1959;6;11;15.0;40.0
1959;6;12;21.1;40.0
1959;6;13;17.9;40.0
1959;6;14;28.9;40.0
1959;6;15;18.1;40.0
1959;6;16;18.1;40.0
1959;6;17;14.5;40.0
1959;6;18;12.8;40.0
1959;6;19;12.0;40.0
1959;6;20;11.3;40.0
1959;6;21;12.4;40.0
1959;6;22;12.1;40.0
1959;6;23;11.3;40.0
1959;6;24;10.8;40.0
1959;6;25;10.2;40.0
1959;6;26;9.63;40.0
1959;6;27;9.14;40.0
1959;6;28;8.8;40.0
1959;6;29;8.83;40.0
1959;6;30;8.1;40.0
1959;7;1;7.57;40.0
1959;7;2;7.37;40.0
1959;7;3;7.01;40.0
1959;7;4;6.99;40.0
1959;7;5;6.93;40.0
1959;7;6;6.41;40.0
1959;7;7;6.31;40.0
1959;7;8;6.61;40.0
1959;7;9;6.04;40.0
1959;7;10;5.82;40.0
1959;7;11;5.51;40.0
1959;7;12;4.99;40.0
1959;7;13;4.9;40.0
1959;7;14;4.94;40.0
1959;7;15;6.58;40.0
1959;7;16;7.39;40.0
1959;7;17;7.56;40.0
1959;7;18;7.09;40.0
1959;7;19;7.1;40.0
1959;7;20;6.43;40.0
1959;7;21;5.96;40.0
1959;7;22;6.87;40.0
1959;7;23;7.93;40.0
1959;7;24;7.41;40.0
1959;7;25;6.75;40.0
1959;7;26;6.2;40.0
1959;7;27;5.8;40.0
1959;7;28;5.4;40.0
1959;7;29;5.15;40.0
1959;7;30;4.96;40.0
1959;7;31;5.9;40.0
1959;8;1;7.85;40.0
1959;8;2;7.03;40.0
1959;8;3;5.94;40.0
1959;8;4;5.86;40.0
1959;8;5;8.15;40.0
1959;8;6;7.66;40.0
1959;8;7;6.5;40.0
1959;8;8;6.26;40.0
1959;8;9;13.0;40.0
1959;8;10;17.8;40.0
1959;8;11;16.8;40.0
1959;8;12;13.6;40.0
1959;8;13;12.1;40.0
1959;8;14;11.0;40.0
1959;8;15;10.3;40.0
1959;8;16;9.8;40.0
1959;8;17;8.96;40.0
1959;8;18;8.43;40.0
1959;8;19;7.95;40.0
1959;8;20;7.47;40.0
1959;8;21;7.55;40.0
1959;8;22;7.09;40.0
1959;8;23;6.48;40.0
1959;8;24;6.03;40.0
1959;8;25;6.14;40.0
1959;8;26;5.6;40.0
1959;8;27;5.3;40.0
1959;8;28;7.2;40.0
1959;8;29;6.67;40.0
1959;8;30;11.7;40.0
1959;8;31;12.9;40.0
1959;9;1;13.5;40.0
1959;9;2;17.3;40.0
1959;9;3;15.5;40.0
1959;9;4;15.8;40.0
1959;9;5;17.3;40.0
1959;9;6;14.4;40.0
1959;9;7;14.0;40.0
1959;9;8;18.0;40.0
1959;9;9;17.7;40.0
1959;9;10;20.3;40.0
1959;9;11;18.2;40.0
1959;9;12;15.3;40.0
1959;9;13;14.1;40.0
1959;9;14;13.0;40.0
1959;9;15;12.0;40.0
1959;9;16;11.2;40.0
1959;9;17;10.9;40.0
1959;9;18;12.1;40.0
1959;9;19;18.9;40.0
1959;9;20;19.8;40.0
1959;9;21;23.6;40.0
1959;9;22;19.4;40.0
1959;9;23;17.6;40.0
1959;9;24;19.2;40.0
1959;9;25;18.2;40.0
1959;9;26;19.6;40.0
1959;9;27;21.0;40.0
1959;9;28;21.9;40.0
1959;9;29;18.6;40.0
1959;9;30;16.7;40.0
1959;10;1;15.3;40.0
1959;10;2;14.5;40.0
1959;10;3;13.6;40.0
1959;10;4;12.8;40.0
1959;10;5;12.7;40.0
1959;10;6;12.2;40.0
1959;10;7;11.9;40.0
1959;10;8;11.2;40.0
1959;10;9;10.4;40.0
1959;10;10;9.75;40.0
1959;10;11;9.61;40.0
1959;10;12;9.5;40.0
1959;10;13;11.9;40.0
1959;10;14;12.6;40.0
1959;10;15;12.9;40.0
1959;10;16;11.8;40.0
1959;10;17;12.7;40.0
1959;10;18;12.5;40.0
1959;10;19;12.2;40.0
1959;10;20;13.8;40.0
1959;10;21;15.9;40.0
1959;10;22;16.0;40.0
1959;10;23;15.0;40.0
1959;10;24;14.1;40.0
1959;10;25;13.8;40.0
1959;10;26;11.5;40.0
1959;10;27;8.64;40.0
1959;10;28;9.74;40.0
1959;10;29;12.1;40.0
1959;10;30;23.6;40.0
1959;10;31;33.9;40.0
1959;11;1;19.5;40.0
1959;11;2;18.0;40.0
