YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2001;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2002;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2003;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2004;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2005;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2006;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2007;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2008;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2009;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2010;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2011;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2012;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2013;0.0;0.945;0.0;0.0;0.003;0.0;0.046;0.002
2014;0.0;0.946;0.0;0.0;0.003;0.0;0.046;0.002
2015;0.0;0.946;0.0;0.0;0.003;0.0;0.045;0.002
2016;0.0;0.946;0.0;0.0;0.003;0.0;0.045;0.002
2017;0.0;0.946;0.0;0.0;0.003;0.0;0.045;0.002
2018;0.0;0.946;0.0;0.0;0.003;0.0;0.045;0.002
