YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2001;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2002;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2003;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2004;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2005;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2006;0.0;0.439;0.0;0.024;0.013;0.0;0.516;0.006
2007;0.0;0.439;0.0;0.024;0.017;0.0;0.512;0.006
2008;0.0;0.439;0.0;0.024;0.021;0.0;0.509;0.006
2009;0.0;0.439;0.0;0.024;0.024;0.0;0.505;0.006
2010;0.0;0.439;0.0;0.024;0.028;0.0;0.501;0.006
2011;0.0;0.439;0.0;0.023;0.032;0.0;0.498;0.006
2012;0.0;0.439;0.0;0.023;0.036;0.0;0.494;0.006
2013;0.0;0.439;0.0;0.023;0.036;0.0;0.494;0.006
2014;0.0;0.439;0.0;0.023;0.036;0.0;0.493;0.006
2015;0.0;0.439;0.0;0.023;0.036;0.0;0.493;0.006
2016;0.0;0.439;0.001;0.023;0.036;0.0;0.493;0.006
2017;0.0;0.439;0.001;0.023;0.036;0.0;0.493;0.006
2018;0.0;0.439;0.001;0.023;0.036;0.0;0.493;0.006
