YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.087
2001;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2002;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2003;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2004;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2005;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2006;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2007;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2008;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2009;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2010;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2011;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2012;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2013;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2014;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2015;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2016;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2017;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
2018;0.0;0.153;0.0;0.0;0.0;0.0;0.76;0.086
