YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.723;0.0;0.0;0.009;0.0;0.207;0.061
2001;0.0;0.722;0.0;0.0;0.009;0.0;0.207;0.061
2002;0.0;0.721;0.0;0.0;0.009;0.0;0.208;0.061
2003;0.0;0.721;0.0;0.0;0.009;0.001;0.209;0.061
2004;0.0;0.72;0.0;0.0;0.009;0.001;0.209;0.061
2005;0.0;0.719;0.0;0.0;0.009;0.001;0.21;0.061
2006;0.0;0.718;0.0;0.0;0.009;0.001;0.21;0.061
2007;0.0;0.718;0.0;0.0;0.009;0.001;0.21;0.061
2008;0.0;0.718;0.0;0.0;0.009;0.001;0.211;0.061
2009;0.0;0.718;0.0;0.0;0.009;0.001;0.211;0.061
2010;0.0;0.718;0.0;0.0;0.009;0.0;0.211;0.061
2011;0.0;0.719;0.0;0.0;0.009;0.0;0.211;0.061
2012;0.0;0.719;0.0;0.0;0.009;0.0;0.211;0.061
2013;0.0;0.718;0.0;0.0;0.009;0.0;0.212;0.061
2014;0.0;0.718;0.0;0.0;0.009;0.0;0.212;0.061
2015;0.0;0.718;0.0;0.0;0.009;0.0;0.213;0.061
2016;0.0;0.717;0.0;0.0;0.009;0.0;0.213;0.061
2017;0.0;0.717;0.0;0.0;0.009;0.0;0.213;0.061
2018;0.0;0.717;0.0;0.0;0.009;0.0;0.214;0.061
