YYYY;MM;DD;qobs;qc_flag
1993;1;1;0.94;100.0
1993;1;2;0.94;100.0
1993;1;3;0.94;100.0
1993;1;4;0.93;40.0
1993;1;5;0.91;40.0
1993;1;6;1.11;40.0
1993;1;7;1.15;40.0
1993;1;8;1.04;40.0
1993;1;9;1.03;40.0
1993;1;10;1.01;40.0
1993;1;11;0.94;100.0
1993;1;12;0.94;100.0
1993;1;13;0.94;100.0
1993;1;14;0.94;100.0
1993;1;15;0.84;100.0
1993;1;16;0.84;100.0
1993;1;17;0.84;100.0
1993;1;18;0.84;40.0
1993;1;19;0.81;40.0
1993;1;20;0.75;40.0
1993;1;21;0.47;40.0
1993;1;22;0.55;40.0
1993;1;23;0.66;40.0
1993;1;24;0.7;40.0
1993;1;25;0.64;40.0
1993;1;26;0.64;40.0
1993;1;27;0.64;40.0
1993;1;28;0.64;40.0
1993;1;29;0.57;40.0
1993;1;30;0.39;40.0
1993;1;31;0.44;40.0
1993;2;1;0.54;40.0
1993;2;2;0.65;40.0
1993;2;3;0.64;40.0
1993;2;4;0.57;40.0
1993;2;5;0.58;40.0
1993;2;6;0.55;40.0
1993;2;7;0.55;40.0
1993;2;8;0.55;40.0
1993;2;9;0.55;40.0
1993;2;10;0.59;40.0
1993;2;11;0.82;40.0
1993;2;12;1.0;40.0
1993;2;13;0.74;40.0
1993;2;14;0.64;40.0
1993;2;15;0.63;40.0
1993;2;16;0.64;40.0
1993;2;17;0.64;40.0
1993;2;18;0.64;40.0
1993;2;19;0.64;100.0
1993;2;20;0.59;40.0
1993;2;21;0.55;40.0
1993;2;22;0.55;100.0
1993;2;23;0.56;40.0
1993;2;24;0.55;100.0
1993;2;25;0.55;100.0
1993;2;26;0.53;40.0
1993;2;27;0.47;40.0
1993;2;28;0.46;40.0
1993;3;1;0.46;40.0
1993;3;2;0.46;40.0
1993;3;3;0.49;40.0
1993;3;4;0.6;40.0
1993;3;5;0.64;40.0
1993;3;6;0.61;40.0
1993;3;7;0.64;40.0
1993;3;8;0.64;40.0
1993;3;9;0.63;40.0
1993;3;10;0.64;40.0
1993;3;11;0.64;40.0
1993;3;12;0.64;40.0
1993;3;13;0.64;40.0
1993;3;14;0.6;40.0
1993;3;15;0.49;40.0
1993;3;16;;250.0
1993;3;17;;250.0
1993;3;18;;250.0
1993;3;19;;250.0
1993;3;20;;250.0
1993;3;21;;250.0
1993;3;22;;250.0
1993;3;23;;250.0
1993;3;24;;250.0
1993;3;25;;250.0
1993;3;26;;250.0
1993;3;27;;250.0
1993;3;28;;250.0
1993;3;29;;250.0
1993;3;30;;250.0
1993;3;31;;250.0
1993;4;1;;250.0
1993;4;2;;250.0
1993;4;3;;250.0
1993;4;4;;250.0
1993;4;5;;250.0
1993;4;6;;250.0
1993;4;7;;250.0
1993;4;8;;250.0
1993;4;9;;250.0
1993;4;10;;250.0
1993;4;11;;250.0
1993;4;12;;250.0
1993;4;13;;250.0
1993;4;14;;250.0
1993;4;15;0.23;40.0
1993;4;16;0.23;100.0
1993;4;17;0.24;40.0
1993;4;18;0.23;40.0
1993;4;19;0.23;40.0
1993;4;20;0.23;40.0
1993;4;21;0.23;40.0
1993;4;22;0.23;40.0
1993;4;23;0.23;40.0
1993;4;24;0.21;40.0
1993;4;25;0.18;40.0
1993;4;26;0.18;40.0
1993;4;27;0.17;40.0
1993;4;28;0.21;40.0
1993;4;29;0.23;40.0
1993;4;30;0.23;40.0
1993;5;1;0.23;40.0
1993;5;2;0.23;40.0
1993;5;3;0.23;40.0
1993;5;4;0.23;40.0
1993;5;5;0.19;40.0
1993;5;6;0.2;40.0
1993;5;7;0.18;40.0
1993;5;8;0.26;40.0
1993;5;9;;250.0
1993;5;10;;250.0
1993;5;11;;250.0
1993;5;12;;250.0
1993;5;13;;250.0
1993;5;14;;250.0
1993;5;15;;250.0
1993;5;16;;250.0
1993;5;17;;250.0
1993;5;18;;250.0
1993;5;19;;250.0
1993;5;20;;250.0
1993;5;21;;250.0
1993;5;22;;250.0
1993;5;23;;250.0
1993;5;24;;250.0
1993;5;25;;250.0
1993;5;26;;250.0
1993;5;27;;250.0
1993;5;28;;250.0
1993;5;29;;250.0
1993;5;30;;250.0
1993;5;31;;250.0
1993;6;1;;250.0
1993;6;2;;250.0
1993;6;3;5.0;40.0
1993;6;4;3.59;40.0
1993;6;5;3.15;40.0
1993;6;6;3.34;40.0
1993;6;7;3.48;40.0
1993;6;8;4.62;40.0
1993;6;9;6.67;40.0
1993;6;10;8.29;40.0
1993;6;11;11.6;40.0
1993;6;12;11.4;40.0
1993;6;13;8.77;40.0
1993;6;14;8.55;40.0
1993;6;15;8.6;40.0
1993;6;16;8.47;40.0
1993;6;17;7.99;40.0
1993;6;18;8.22;40.0
1993;6;19;9.13;40.0
1993;6;20;8.76;40.0
1993;6;21;10.1;40.0
1993;6;22;14.5;40.0
1993;6;23;11.2;40.0
1993;6;24;9.67;40.0
1993;6;25;9.35;40.0
1993;6;26;13.4;40.0
1993;6;27;11.2;40.0
1993;6;28;16.1;40.0
1993;6;29;21.4;40.0
1993;6;30;20.6;40.0
1993;7;1;49.8;40.0
1993;7;2;18.5;40.0
1993;7;3;13.9;40.0
1993;7;4;12.2;40.0
1993;7;5;12.2;40.0
1993;7;6;12.3;40.0
1993;7;7;11.9;40.0
1993;7;8;11.6;40.0
1993;7;9;11.5;40.0
1993;7;10;11.0;40.0
1993;7;11;10.7;40.0
1993;7;12;10.6;40.0
1993;7;13;10.3;40.0
1993;7;14;9.98;40.0
1993;7;15;9.62;40.0
1993;7;16;9.19;40.0
1993;7;17;8.96;40.0
1993;7;18;8.81;40.0
1993;7;19;8.73;40.0
1993;7;20;8.47;40.0
1993;7;21;8.4;40.0
1993;7;22;7.91;40.0
1993;7;23;7.62;40.0
1993;7;24;7.5;40.0
1993;7;25;7.22;40.0
1993;7;26;7.08;40.0
1993;7;27;6.91;40.0
1993;7;28;6.51;40.0
1993;7;29;6.43;40.0
1993;7;30;6.06;40.0
1993;7;31;5.87;40.0
1993;8;1;5.74;40.0
1993;8;2;5.63;40.0
1993;8;3;5.48;40.0
1993;8;4;5.29;40.0
1993;8;5;5.29;40.0
1993;8;6;5.61;40.0
1993;8;7;5.14;40.0
1993;8;8;5.37;40.0
1993;8;9;5.04;40.0
1993;8;10;4.84;40.0
1993;8;11;4.58;40.0
1993;8;12;4.44;40.0
1993;8;13;4.37;40.0
1993;8;14;4.34;40.0
1993;8;15;4.18;40.0
1993;8;16;4.04;40.0
1993;8;17;3.98;40.0
1993;8;18;4.01;40.0
1993;8;19;3.92;40.0
1993;8;20;3.86;40.0
1993;8;21;3.7;40.0
1993;8;22;3.56;40.0
1993;8;23;3.51;40.0
1993;8;24;3.48;40.0
1993;8;25;3.45;40.0
1993;8;26;3.39;40.0
1993;8;27;3.49;40.0
1993;8;28;3.48;40.0
1993;8;29;3.3;40.0
1993;8;30;3.71;40.0
1993;8;31;4.31;40.0
1993;9;1;3.7;40.0
1993;9;2;3.49;40.0
1993;9;3;3.42;40.0
1993;9;4;3.42;40.0
1993;9;5;3.4;40.0
1993;9;6;3.4;40.0
1993;9;7;3.38;40.0
1993;9;8;3.38;40.0
1993;9;9;3.54;40.0
1993;9;10;3.57;40.0
1993;9;11;3.41;40.0
1993;9;12;3.39;40.0
1993;9;13;3.23;40.0
1993;9;14;3.21;40.0
1993;9;15;3.17;40.0
1993;9;16;3.14;40.0
1993;9;17;3.11;40.0
1993;9;18;3.08;40.0
1993;9;19;2.98;40.0
1993;9;20;3.22;40.0
1993;9;21;2.99;40.0
1993;9;22;2.98;40.0
1993;9;23;3.18;40.0
1993;9;24;3.16;40.0
1993;9;25;2.99;40.0
1993;9;26;3.21;40.0
1993;9;27;3.8;40.0
1993;9;28;3.42;40.0
1993;9;29;3.21;40.0
1993;9;30;3.26;40.0
1993;10;1;3.32;40.0
1993;10;2;3.26;40.0
1993;10;3;3.07;40.0
1993;10;4;3.18;40.0
1993;10;5;2.88;40.0
1993;10;6;2.92;100.0
1993;10;7;2.92;100.0
1993;10;8;2.99;40.0
1993;10;9;2.95;40.0
1993;10;10;2.92;40.0
1993;10;11;2.92;100.0
1993;10;12;2.92;100.0
1993;10;13;2.92;100.0
1993;10;14;2.76;100.0
1993;10;15;2.76;100.0
1993;10;16;2.76;100.0
1993;10;17;2.76;100.0
1993;10;18;2.76;100.0
1993;10;19;2.7;100.0
1993;10;20;2.76;100.0
1993;10;21;2.94;40.0
1993;10;22;3.19;40.0
1993;10;23;3.23;40.0
1993;10;24;3.08;40.0
1993;10;25;3.9;40.0
1993;10;26;3.81;40.0
1993;10;27;3.07;40.0
1993;10;28;3.18;40.0
1993;10;29;3.42;40.0
1993;10;30;3.16;40.0
1993;10;31;3.78;40.0
1993;11;1;3.79;40.0
1993;11;2;3.69;40.0
1993;11;3;3.62;40.0
1993;11;4;3.97;40.0
1993;11;5;3.81;40.0
1993;11;6;4.03;40.0
1993;11;7;3.86;40.0
1993;11;8;;250.0
1993;11;9;;250.0
1993;11;10;;250.0
1993;11;11;;250.0
1993;11;12;;250.0
1993;11;13;;250.0
1993;11;14;;250.0
1993;11;15;;250.0
1993;11;16;;250.0
1993;11;17;;250.0
1993;11;18;;250.0
1993;11;19;;250.0
1993;11;20;;250.0
1993;11;21;;250.0
1993;11;22;;250.0
1993;11;23;;250.0
1993;11;24;;250.0
1993;11;25;;250.0
1993;11;26;;250.0
1993;11;27;;250.0
1993;11;28;;250.0
1993;11;29;;250.0
1993;11;30;;250.0
1993;12;1;;250.0
1993;12;2;;250.0
1993;12;3;2.99;40.0
1993;12;4;;250.0
1993;12;5;;250.0
1993;12;6;;250.0
1993;12;7;;250.0
1993;12;8;;250.0
1993;12;9;;250.0
1993;12;10;;250.0
1993;12;11;;250.0
1993;12;12;;250.0
1993;12;13;;250.0
1993;12;14;;250.0
1993;12;15;;250.0
1993;12;16;;250.0
1993;12;17;;250.0
1993;12;18;;250.0
1993;12;19;;250.0
1993;12;20;;250.0
1993;12;21;;250.0
1993;12;22;;250.0
1993;12;23;;250.0
1993;12;24;;250.0
1993;12;25;;250.0
1993;12;26;;250.0
1993;12;27;;250.0
1993;12;28;;250.0
1993;12;29;;250.0
1993;12;30;;250.0
1993;12;31;;250.0
1994;1;1;;250.0
1994;1;2;;250.0
1994;1;3;;250.0
1994;1;4;;250.0
1994;1;5;;250.0
1994;1;6;;250.0
1994;1;7;;250.0
1994;1;8;;250.0
1994;1;9;;250.0
1994;1;10;;250.0
1994;1;11;;250.0
1994;1;12;;250.0
1994;1;13;;250.0
1994;1;14;;250.0
1994;1;15;;250.0
1994;1;16;;250.0
1994;1;17;;250.0
1994;1;18;;250.0
1994;1;19;;250.0
1994;1;20;;250.0
1994;1;21;1.37;40.0
1994;1;22;;250.0
1994;1;23;;250.0
