YYYY;MM;DD;qobs;qc_flag
2005;9;1;2.31;40.0
2005;9;2;2.28;40.0
2005;9;3;2.19;40.0
2005;9;4;2.13;40.0
2005;9;5;2.33;40.0
2005;9;6;2.51;40.0
2005;9;7;2.27;40.0
2005;9;8;2.2;40.0
2005;9;9;2.17;40.0
2005;9;10;2.26;40.0
2005;9;11;2.3;40.0
2005;9;12;2.24;40.0
2005;9;13;3.01;40.0
2005;9;14;2.72;40.0
2005;9;15;2.4;40.0
2005;9;16;2.44;40.0
2005;9;17;2.48;40.0
2005;9;18;2.49;40.0
2005;9;19;2.62;40.0
2005;9;20;2.7;40.0
2005;9;21;2.48;40.0
2005;9;22;2.57;40.0
2005;9;23;2.17;40.0
2005;9;24;2.26;40.0
2005;9;25;2.35;40.0
2005;9;26;2.35;40.0
2005;9;27;3.11;40.0
2005;9;28;2.65;40.0
2005;9;29;2.09;40.0
2005;9;30;2.65;40.0
2005;10;1;2.11;40.0
2005;10;2;2.95;40.0
2005;10;3;2.84;40.0
2005;10;4;3.16;40.0
2005;10;5;3.33;40.0
2005;10;6;3.27;40.0
2005;10;7;3.28;40.0
2005;10;8;3.0;40.0
2005;10;9;2.63;40.0
2005;10;10;2.29;40.0
2005;10;11;2.53;40.0
2005;10;12;2.97;40.0
2005;10;13;2.85;40.0
2005;10;14;2.97;40.0
2005;10;15;4.19;40.0
2005;10;16;4.79;40.0
2005;10;17;4.87;40.0
2005;10;18;5.29;40.0
2005;10;19;5.2;40.0
2005;10;20;4.4;40.0
2005;10;21;3.92;40.0
2005;10;22;3.76;40.0
2005;10;23;3.95;40.0
2005;10;24;3.63;40.0
2005;10;25;3.22;40.0
2005;10;26;;250.0
2005;10;27;;250.0
2005;10;28;;250.0
2005;10;29;;250.0
2005;10;30;;250.0
2005;10;31;;250.0
2005;11;1;;250.0
2005;11;2;;250.0
2005;11;3;;250.0
2005;11;4;;250.0
2005;11;5;;250.0
2005;11;6;;250.0
2005;11;7;;250.0
2005;11;8;;250.0
2005;11;9;;250.0
2005;11;10;;250.0
2005;11;11;;250.0
