YYYY;MM;DD;qobs;qc_flag
1972;7;23;85.8;40.0
1972;7;24;74.2;40.0
1972;7;25;61.1;40.0
1972;7;26;53.3;40.0
1972;7;27;83.2;40.0
1972;7;28;74.2;40.0
1972;7;29;57.7;40.0
1972;7;30;54.4;40.0
1972;7;31;51.2;40.0
1972;8;1;40.3;40.0
1972;8;2;49.1;40.0
1972;8;3;47.1;40.0
1972;8;4;45.1;40.0
1972;8;5;42.2;40.0
1972;8;6;39.3;40.0
1972;8;7;38.4;40.0
1972;8;8;36.6;40.0
1972;8;9;34.8;40.0
1972;8;10;34.0;40.0
1972;8;11;33.1;40.0
1972;8;12;34.8;40.0
1972;8;13;43.1;40.0
1972;8;14;41.2;40.0
1972;8;15;38.4;40.0
1972;8;16;36.6;40.0
1972;8;17;35.7;40.0
1972;8;18;35.7;40.0
1972;8;19;41.2;40.0
1972;8;20;39.3;40.0
1972;8;21;36.6;40.0
1972;8;22;43.1;40.0
1972;8;23;40.3;40.0
1972;8;24;38.4;40.0
1972;8;25;36.6;40.0
1972;8;26;40.3;40.0
1972;8;27;43.1;40.0
1972;8;28;43.1;40.0
1972;8;29;69.3;40.0
1972;8;30;59.9;40.0
1972;8;31;50.2;40.0
1972;9;1;50.2;40.0
1972;9;2;48.1;40.0
1972;9;3;44.1;40.0
1972;9;4;44.1;40.0
1972;9;5;43.1;40.0
1972;9;6;43.1;40.0
1972;9;7;40.3;40.0
1972;9;8;36.6;40.0
1972;9;9;34.8;40.0
1972;9;10;30.6;40.0
1972;9;11;30.6;40.0
1972;9;12;30.6;40.0
1972;9;13;30.6;40.0
1972;9;14;29.0;40.0
1972;9;15;29.0;40.0
1972;9;16;29.0;40.0
1972;9;17;28.2;40.0
1972;9;18;28.2;40.0
1972;9;19;27.4;40.0
1972;9;20;42.2;40.0
1972;9;21;37.5;40.0
1972;9;22;32.3;40.0
1972;9;23;34.0;40.0
1972;9;24;42.2;40.0
1972;9;25;38.4;40.0
1972;9;26;36.6;40.0
1972;9;27;44.1;40.0
1972;9;28;42.2;40.0
1972;9;29;48.1;40.0
1972;9;30;49.1;40.0
1972;10;1;40.3;40.0
1972;10;2;37.5;40.0
1972;10;3;37.5;40.0
1972;10;4;36.6;40.0
1972;10;5;36.6;40.0
1972;10;6;38.4;40.0
1972;10;7;36.6;40.0
1972;10;8;43.1;40.0
1972;10;9;42.2;40.0
1972;10;10;37.5;40.0
1972;10;11;37.5;40.0
1972;10;12;69.3;40.0
1972;10;13;50.2;40.0
1972;10;14;44.1;40.0
1972;10;15;43.1;40.0
1972;10;16;41.2;40.0
1972;10;17;36.6;40.0
1972;10;18;36.6;40.0
1972;10;19;34.8;40.0
1972;10;20;32.3;40.0
1972;10;21;32.3;40.0
1972;10;22;29.8;40.0
1972;10;23;28.2;40.0
1972;10;24;27.4;40.0
1972;10;25;29.0;40.0
1972;10;26;26.6;40.0
1972;10;27;30.6;40.0
1972;10;28;51.2;40.0
1972;10;29;63.4;40.0
1972;10;30;49.1;40.0
1972;10;31;39.3;40.0
1972;11;1;35.7;40.0
1972;11;2;34.8;40.0
1972;11;3;32.3;40.0
1972;11;4;31.4;40.0
1972;11;5;28.2;40.0
1972;11;6;36.6;40.0
1972;11;7;35.7;40.0
1972;11;8;28.2;40.0
1972;11;9;26.6;40.0
1972;11;10;19.0;40.0
1972;11;11;17.3;40.0
1972;11;12;16.1;40.0
1972;11;13;15.7;40.0
1972;11;14;16.1;40.0
1972;11;15;15.7;40.0
1972;11;16;15.7;40.0
