YYYY;MM;DD;qobs;qc_flag
2002;11;14;4.25;40.0
2002;11;15;3.91;40.0
2002;11;16;4.0;40.0
2002;11;17;3.81;40.0
2002;11;18;23.38;40.0
2002;11;19;45.1;40.0
2002;11;20;39.63;40.0
2002;11;21;24.71;40.0
2002;11;22;18.7;40.0
2002;11;23;13.02;40.0
2002;11;24;12.57;40.0
2002;11;25;13.85;40.0
2002;11;26;20.93;40.0
2002;11;27;28.57;40.0
2002;11;28;39.83;40.0
2002;11;29;30.39;40.0
2002;11;30;28.81;40.0
2002;12;1;19.57;40.0
2002;12;2;14.36;40.0
2002;12;3;44.58;40.0
2002;12;4;25.29;40.0
2002;12;5;85.45;40.0
2002;12;6;46.06;40.0
2002;12;7;19.51;40.0
2002;12;8;18.37;40.0
2002;12;9;21.36;40.0
2002;12;10;16.08;40.0
2002;12;11;13.97;40.0
2002;12;12;12.53;40.0
2002;12;13;11.69;40.0
2002;12;14;11.96;40.0
2002;12;15;11.28;40.0
2002;12;16;12.69;40.0
2002;12;17;9.06;40.0
2002;12;18;8.22;40.0
2002;12;19;7.92;40.0
2002;12;20;6.84;40.0
2002;12;21;6.0;40.0
2002;12;22;7.46;40.0
2002;12;23;25.58;40.0
2002;12;24;56.36;40.0
2002;12;25;26.46;40.0
2002;12;26;17.92;40.0
2002;12;27;12.01;40.0
2002;12;28;9.3;40.0
2002;12;29;8.05;40.0
2002;12;30;8.45;40.0
2002;12;31;8.29;40.0
2003;1;1;6.76;40.0
2003;1;2;5.73;40.0
2003;1;3;5.08;40.0
2003;1;4;4.6;40.0
2003;1;5;5.21;40.0
2003;1;6;5.63;40.0
2003;1;7;6.18;40.0
2003;1;8;5.5;40.0
2003;1;9;5.01;40.0
2003;1;10;6.82;40.0
2003;1;11;8.29;40.0
2003;1;12;8.49;40.0
2003;1;13;6.97;40.0
2003;1;14;5.21;40.0
2003;1;15;4.47;40.0
2003;1;16;3.86;40.0
2003;1;17;;250.0
2003;1;18;;250.0
2003;1;19;;250.0
2003;1;20;;250.0
2003;1;21;;250.0
2003;1;22;;250.0
2003;1;23;;250.0
2003;1;24;;250.0
2003;1;25;;250.0
2003;1;26;;250.0
2003;1;27;;250.0
2003;1;28;;250.0
2003;1;29;2.61;40.0
2003;1;30;2.52;40.0
2003;1;31;2.74;40.0
2003;2;1;2.53;40.0
2003;2;2;2.11;100.0
2003;2;3;2.17;100.0
2003;2;4;2.45;100.0
2003;2;5;8.66;100.0
2003;2;6;15.31;100.0
2003;2;7;13.47;100.0
2003;2;8;11.83;100.0
2003;2;9;10.26;100.0
2003;2;10;12.58;100.0
2003;2;11;16.72;100.0
2003;2;12;5.27;40.0
2003;2;13;12.32;40.0
2003;2;14;11.61;40.0
2003;2;15;30.9;40.0
2003;2;16;157.41;40.0
2003;2;17;37.59;40.0
2003;2;18;86.22;40.0
2003;2;19;58.21;40.0
2003;2;20;26.85;40.0
2003;2;21;21.8;40.0
2003;2;22;18.16;40.0
2003;2;23;38.93;40.0
2003;2;24;55.54;40.0
2003;2;25;55.6;40.0
2003;2;26;35.72;40.0
2003;2;27;27.63;40.0
2003;2;28;48.73;40.0
2003;3;1;62.16;40.0
2003;3;2;29.22;40.0
2003;3;3;25.01;40.0
2003;3;4;19.1;40.0
2003;3;5;14.78;40.0
2003;3;6;13.27;40.0
2003;3;7;11.88;40.0
2003;3;8;10.82;40.0
2003;3;9;9.31;40.0
2003;3;10;8.71;40.0
2003;3;11;8.26;40.0
2003;3;12;9.18;40.0
2003;3;13;12.39;40.0
2003;3;14;9.26;40.0
2003;3;15;19.1;40.0
2003;3;16;17.55;40.0
2003;3;17;18.82;40.0
2003;3;18;19.7;40.0
2003;3;19;28.13;40.0
2003;3;20;52.12;40.0
2003;3;21;49.14;40.0
2003;3;22;18.86;40.0
2003;3;23;14.97;40.0
2003;3;24;78.78;40.0
2003;3;25;25.61;40.0
2003;3;26;15.18;40.0
2003;3;27;12.74;40.0
2003;3;28;11.63;40.0
2003;3;29;9.74;40.0
2003;3;30;8.55;40.0
2003;3;31;11.28;40.0
2003;4;1;8.62;40.0
2003;4;2;7.96;40.0
2003;4;3;10.57;40.0
2003;4;4;11.49;40.0
2003;4;5;18.67;40.0
2003;4;6;27.82;40.0
2003;4;7;27.02;40.0
2003;4;8;50.56;40.0
2003;4;9;75.88;40.0
2003;4;10;27.03;40.0
2003;4;11;19.4;40.0
2003;4;12;13.02;40.0
2003;4;13;10.67;40.0
2003;4;14;9.35;40.0
2003;4;15;9.29;40.0
2003;4;16;58.89;40.0
2003;4;17;49.19;40.0
2003;4;18;23.73;40.0
2003;4;19;18.22;40.0
2003;4;20;14.0;40.0
2003;4;21;11.64;40.0
2003;4;22;10.03;40.0
2003;4;23;9.09;40.0
2003;4;24;8.25;40.0
2003;4;25;7.66;40.0
2003;4;26;7.26;40.0
2003;4;27;6.51;40.0
2003;4;28;6.05;40.0
2003;4;29;5.85;40.0
2003;4;30;5.52;40.0
2003;5;1;5.39;40.0
2003;5;2;4.71;40.0
2003;5;3;4.77;40.0
2003;5;4;4.57;40.0
2003;5;5;4.36;40.0
2003;5;6;4.46;40.0
2003;5;7;5.35;40.0
2003;5;8;6.23;40.0
2003;5;9;7.23;40.0
2003;5;10;7.41;40.0
2003;5;11;6.36;40.0
2003;5;12;5.74;40.0
2003;5;13;5.18;40.0
2003;5;14;4.98;40.0
2003;5;15;4.96;40.0
2003;5;16;4.86;40.0
2003;5;17;4.92;40.0
2003;5;18;4.75;40.0
2003;5;19;5.48;40.0
2003;5;20;5.27;40.0
2003;5;21;5.38;40.0
2003;5;22;5.31;40.0
2003;5;23;4.87;40.0
2003;5;24;4.61;40.0
2003;5;25;4.45;40.0
2003;5;26;7.25;40.0
2003;5;27;5.33;40.0
2003;5;28;4.73;40.0
2003;5;29;4.37;40.0
2003;5;30;4.3;40.0
2003;5;31;14.89;40.0
2003;6;1;8.83;40.0
2003;6;2;7.46;40.0
2003;6;3;11.4;40.0
2003;6;4;9.41;40.0
2003;6;5;8.25;40.0
2003;6;6;8.18;40.0
2003;6;7;9.37;40.0
2003;6;8;11.15;40.0
2003;6;9;8.85;40.0
2003;6;10;7.44;40.0
2003;6;11;6.28;40.0
2003;6;12;5.72;40.0
2003;6;13;5.26;40.0
2003;6;14;4.81;40.0
2003;6;15;4.5;40.0
2003;6;16;5.92;40.0
2003;6;17;16.41;40.0
2003;6;18;22.08;40.0
2003;6;19;13.02;40.0
2003;6;20;8.88;40.0
2003;6;21;7.5;40.0
2003;6;22;6.79;40.0
2003;6;23;6.08;40.0
2003;6;24;7.09;40.0
2003;6;25;17.86;40.0
2003;6;26;44.37;40.0
2003;6;27;70.52;40.0
2003;6;28;20.42;40.0
2003;6;29;15.74;40.0
2003;6;30;12.53;40.0
2003;7;1;10.64;40.0
2003;7;2;10.08;40.0
2003;7;3;10.66;40.0
2003;7;4;12.52;40.0
2003;7;5;13.23;40.0
2003;7;6;28.84;40.0
2003;7;7;14.9;40.0
2003;7;8;12.15;40.0
2003;7;9;17.69;40.0
2003;7;10;14.68;40.0
2003;7;11;10.73;40.0
2003;7;12;10.37;40.0
2003;7;13;12.22;40.0
2003;7;14;19.47;40.0
2003;7;15;13.57;40.0
2003;7;16;10.35;40.0
2003;7;17;8.77;40.0
2003;7;18;7.75;40.0
2003;7;19;7.04;40.0
2003;7;20;6.51;40.0
2003;7;21;7.62;40.0
2003;7;22;9.81;40.0
2003;7;23;8.71;40.0
2003;7;24;17.43;40.0
2003;7;25;15.37;40.0
2003;7;26;11.87;40.0
2003;7;27;9.43;40.0
2003;7;28;9.59;40.0
2003;7;29;8.06;40.0
2003;7;30;7.93;40.0
2003;7;31;29.61;40.0
2003;8;1;15.21;40.0
2003;8;2;11.22;40.0
2003;8;3;8.92;40.0
2003;8;4;7.8;40.0
2003;8;5;7.07;40.0
2003;8;6;6.46;40.0
2003;8;7;7.98;40.0
2003;8;8;21.8;40.0
2003;8;9;44.76;40.0
2003;8;10;29.75;40.0
2003;8;11;29.41;40.0
2003;8;12;18.98;40.0
2003;8;13;13.65;40.0
2003;8;14;12.98;40.0
2003;8;15;16.42;40.0
2003;8;16;14.69;40.0
2003;8;17;17.48;40.0
2003;8;18;13.79;40.0
2003;8;19;15.9;40.0
2003;8;20;11.82;40.0
2003;8;21;13.71;40.0
2003;8;22;10.26;40.0
2003;8;23;8.97;40.0
2003;8;24;8.76;40.0
2003;8;25;7.59;40.0
2003;8;26;6.86;40.0
2003;8;27;6.97;40.0
2003;8;28;6.71;40.0
2003;8;29;5.91;40.0
2003;8;30;5.5;40.0
2003;8;31;5.22;40.0
2003;9;1;4.89;40.0
2003;9;2;4.66;40.0
2003;9;3;5.42;40.0
2003;9;4;17.26;40.0
2003;9;5;14.68;40.0
2003;9;6;13.67;40.0
2003;9;7;29.88;40.0
2003;9;8;13.05;40.0
2003;9;9;9.91;40.0
2003;9;10;8.69;40.0
2003;9;11;10.26;40.0
2003;9;12;10.74;40.0
2003;9;13;25.28;40.0
2003;9;14;31.17;40.0
2003;9;15;16.21;40.0
2003;9;16;12.19;40.0
2003;9;17;10.19;40.0
2003;9;18;8.6;40.0
2003;9;19;7.63;40.0
2003;9;20;7.44;40.0
2003;9;21;7.08;40.0
2003;9;22;5.99;40.0
2003;9;23;5.69;40.0
2003;9;24;6.98;40.0
2003;9;25;6.85;40.0
2003;9;26;6.07;40.0
2003;9;27;5.98;40.0
2003;9;28;7.63;40.0
2003;9;29;7.34;40.0
2003;9;30;5.98;40.0
2003;10;1;5.55;40.0
2003;10;2;5.38;40.0
2003;10;3;4.56;40.0
2003;10;4;4.49;40.0
2003;10;5;5.17;40.0
2003;10;6;4.42;40.0
2003;10;7;4.38;40.0
2003;10;8;4.3;40.0
2003;10;9;6.65;40.0
2003;10;10;5.23;40.0
2003;10;11;5.16;40.0
2003;10;12;17.73;40.0
2003;10;13;68.06;40.0
2003;10;14;33.92;40.0
2003;10;15;50.78;40.0
2003;10;16;31.78;40.0
2003;10;17;18.84;40.0
2003;10;18;15.75;40.0
2003;10;19;12.76;40.0
2003;10;20;10.66;40.0
2003;10;21;9.23;40.0
2003;10;22;7.99;40.0
2003;10;23;7.22;40.0
2003;10;24;6.91;40.0
2003;10;25;6.52;40.0
2003;10;26;6.3;40.0
2003;10;27;5.9;40.0
2003;10;28;5.4;40.0
2003;10;29;4.93;40.0
2003;10;30;3.7;100.0
2003;10;31;3.21;100.0
2003;11;1;3.3;100.0
2003;11;2;3.17;100.0
2003;11;3;3.07;100.0
2003;11;4;3.42;100.0
2003;11;5;7.69;40.0
2003;11;6;10.06;40.0
2003;11;7;39.16;40.0
2003;11;8;20.92;40.0
2003;11;9;23.22;40.0
2003;11;10;24.3;40.0
2003;11;11;39.04;40.0
2003;11;12;24.99;40.0
2003;11;13;21.33;40.0
2003;11;14;21.76;40.0
2003;11;15;14.15;40.0
2003;11;16;11.45;40.0
2003;11;17;13.3;40.0
2003;11;18;13.75;40.0
2003;11;19;10.31;40.0
2003;11;20;8.98;40.0
2003;11;21;7.89;40.0
2003;11;22;7.08;40.0
2003;11;23;7.62;40.0
2003;11;24;7.2;40.0
2003;11;25;6.42;40.0
2003;11;26;5.69;40.0
2003;11;27;4.6;100.0
2003;11;28;4.42;100.0
2003;11;29;4.49;100.0
2003;11;30;4.56;100.0
2003;12;1;4.66;100.0
2003;12;2;8.16;40.0
2003;12;3;7.0;40.0
2003;12;4;6.33;40.0
2003;12;5;7.32;40.0
2003;12;6;7.35;40.0
2003;12;7;6.64;40.0
2003;12;8;15.34;40.0
2003;12;9;13.95;40.0
2003;12;10;7.41;40.0
2003;12;11;6.01;40.0
