YYYY;MM;DD;qobs;qc_flag
1971;2;28;48.2;40.0
1971;3;1;40.6;40.0
1971;3;2;38.4;40.0
1971;3;3;33.1;40.0
1971;3;4;33.1;40.0
1971;3;5;40.6;40.0
1971;3;6;48.2;40.0
1971;3;7;40.6;40.0
1971;3;8;35.8;40.0
1971;3;9;33.1;40.0
1971;3;10;30.6;40.0
1971;3;11;29.4;40.0
1971;3;12;29.4;40.0
1971;3;13;25.8;40.0
1971;3;14;28.8;40.0
1971;3;15;20.8;40.0
1971;3;16;19.4;40.0
1971;3;17;18.0;40.0
1971;3;18;16.6;40.0
1971;3;19;15.3;40.0
1971;3;20;15.3;40.0
1971;3;21;16.2;40.0
1971;3;22;15.7;40.0
1971;3;23;15.3;40.0
1971;3;24;15.0;40.0
1971;3;25;15.3;40.0
1971;3;26;16.6;40.0
1971;3;27;18.5;40.0
1971;3;28;21.4;40.0
1971;3;29;20.8;40.0
1971;3;30;19.4;40.0
1971;3;31;18.5;40.0
1971;4;1;16.6;40.0
1971;4;2;15.7;40.0
1971;4;3;15.0;40.0
1971;4;4;14.2;40.0
1971;4;5;14.2;40.0
1971;4;6;14.6;40.0
1971;4;7;15.0;40.0
1971;4;8;15.3;40.0
1971;4;9;21.4;40.0
1971;4;10;18.9;40.0
1971;4;11;27.0;40.0
1971;4;12;24.7;40.0
1971;4;13;20.3;40.0
1971;4;14;16.6;40.0
1971;4;15;12.0;40.0
1971;4;16;15.7;40.0
1971;4;17;15.0;40.0
1971;4;18;16.6;40.0
1971;4;19;16.2;40.0
1971;4;20;15.7;40.0
1971;4;21;14.2;40.0
1971;4;22;13.1;40.0
1971;4;23;13.5;40.0
1971;4;24;14.6;40.0
1971;4;25;13.8;40.0
1971;4;26;12.4;40.0
1971;4;27;13.1;40.0
1971;4;28;13.8;40.0
1971;4;29;17.5;40.0
1971;4;30;22.0;40.0
1971;5;1;45.1;40.0
1971;5;2;75.3;40.0
1971;5;3;142.0;40.0
1971;5;4;175.0;40.0
1971;5;5;171.0;40.0
1971;5;6;182.0;40.0
1971;5;7;166.0;40.0
1971;5;8;144.0;40.0
1971;5;9;156.0;40.0
1971;5;10;155.0;40.0
1971;5;11;139.0;40.0
1971;5;12;130.0;40.0
1971;5;13;120.0;40.0
1971;5;14;93.2;40.0
1971;5;15;63.8;40.0
1971;5;16;65.6;40.0
1971;5;17;111.0;40.0
1971;5;18;110.0;40.0
1971;5;19;116.0;40.0
1971;5;20;87.8;40.0
1971;5;21;85.6;40.0
1971;5;22;92.1;40.0
1971;5;23;87.8;40.0
1971;5;24;98.8;40.0
1971;5;25;61.0;40.0
1971;5;26;37.1;40.0
1971;5;27;34.4;40.0
1971;5;28;49.0;40.0
1971;5;29;144.0;40.0
1971;5;30;186.0;40.0
1971;5;31;152.0;40.0
1971;6;1;146.0;40.0
1971;6;2;167.0;40.0
1971;6;3;183.0;40.0
1971;6;4;222.0;40.0
1971;6;5;215.0;40.0
1971;6;6;198.0;40.0
1971;6;7;180.0;40.0
1971;6;8;172.0;40.0
1971;6;9;161.0;40.0
1971;6;10;130.0;40.0
1971;6;11;122.0;40.0
1971;6;12;167.0;40.0
1971;6;13;147.0;40.0
1971;6;14;116.0;40.0
1971;6;15;93.2;40.0
1971;6;16;122.0;40.0
1971;6;17;144.0;40.0
1971;6;18;171.0;40.0
1971;6;19;161.0;40.0
1971;6;20;145.0;40.0
1971;6;21;139.0;40.0
1971;6;22;117.0;40.0
1971;6;23;95.4;40.0
1971;6;24;87.8;40.0
1971;6;25;82.4;40.0
1971;6;26;77.4;40.0
1971;6;27;73.3;40.0
1971;6;28;98.8;40.0
1971;6;29;146.0;40.0
1971;6;30;190.0;40.0
1971;7;1;225.0;40.0
1971;7;2;224.0;40.0
1971;7;3;224.0;100.0
1971;7;4;221.0;100.0
1971;7;5;225.0;100.0
1971;7;6;334.0;100.0
1971;7;7;392.0;40.0
1971;7;8;400.0;40.0
1971;7;9;332.0;40.0
1971;7;10;237.0;40.0
1971;7;11;211.0;40.0
1971;7;12;256.0;40.0
1971;7;13;279.0;40.0
1971;7;14;332.0;40.0
1971;7;15;338.0;40.0
1971;7;16;330.0;40.0
1971;7;17;338.0;40.0
1971;7;18;311.0;40.0
1971;7;19;332.0;40.0
1971;7;20;314.0;40.0
1971;7;21;316.0;40.0
1971;7;22;297.0;40.0
1971;7;23;288.0;40.0
1971;7;24;302.0;40.0
1971;7;25;330.0;40.0
1971;7;26;360.0;40.0
1971;7;27;334.0;40.0
1971;7;28;377.0;40.0
1971;7;29;416.0;40.0
1971;7;30;432.0;40.0
1971;7;31;375.0;40.0
1971;8;1;371.0;40.0
1971;8;2;387.0;40.0
1971;8;3;383.0;40.0
1971;8;4;375.0;40.0
1971;8;5;367.0;40.0
1971;8;6;377.0;40.0
1971;8;7;420.0;40.0
1971;8;8;393.0;40.0
1971;8;9;363.0;40.0
1971;8;10;340.0;40.0
1971;8;11;340.0;40.0
1971;8;12;337.0;40.0
1971;8;13;320.0;40.0
1971;8;14;392.0;40.0
1971;8;15;414.0;40.0
1971;8;16;364.0;40.0
1971;8;17;402.0;40.0
1971;8;18;371.0;40.0
1971;8;19;311.0;40.0
1971;8;20;332.0;40.0
1971;8;21;421.0;40.0
1971;8;22;406.0;40.0
1971;8;23;395.0;40.0
1971;8;24;377.0;40.0
1971;8;25;261.0;40.0
1971;8;26;209.0;40.0
1971;8;27;184.0;40.0
1971;8;28;178.0;40.0
1971;8;29;180.0;40.0
1971;8;30;176.0;40.0
1971;8;31;172.0;40.0
1971;9;1;198.0;40.0
1971;9;2;217.0;40.0
1971;9;3;202.0;40.0
1971;9;4;238.0;40.0
1971;9;5;335.0;40.0
1971;9;6;262.0;40.0
1971;9;7;279.0;40.0
1971;9;8;328.0;40.0
1971;9;9;312.0;40.0
1971;9;10;305.0;40.0
1971;9;11;276.0;40.0
1971;9;12;324.0;40.0
1971;9;13;383.0;40.0
1971;9;14;374.0;40.0
1971;9;15;324.0;40.0
1971;9;16;298.0;40.0
1971;9;17;340.0;40.0
1971;9;18;246.0;40.0
1971;9;19;192.0;40.0
1971;9;20;150.0;40.0
1971;9;21;130.0;40.0
1971;9;22;126.0;40.0
1971;9;23;124.0;40.0
1971;9;24;109.0;40.0
1971;9;25;112.0;40.0
1971;9;26;105.0;40.0
1971;9;27;117.0;40.0
1971;9;28;136.0;40.0
1971;9;29;120.0;40.0
1971;9;30;104.0;40.0
1971;10;1;90.0;40.0
1971;10;2;80.4;40.0
1971;10;3;82.4;40.0
1971;10;4;132.0;40.0
1971;10;5;151.0;40.0
1971;10;6;134.0;40.0
1971;10;7;111.0;40.0
1971;10;8;95.4;40.0
1971;10;9;82.4;40.0
1971;10;10;69.4;40.0
1971;10;11;68.5;40.0
1971;10;12;66.6;40.0
1971;10;13;65.6;40.0
1971;10;14;101.0;40.0
1971;10;15;99.9;40.0
1971;10;16;78.4;40.0
1971;10;17;74.3;40.0
1971;10;18;69.4;40.0
1971;10;19;62.8;40.0
1971;10;20;59.2;40.0
1971;10;21;55.7;40.0
1971;10;22;52.3;40.0
1971;10;23;49.0;40.0
1971;10;24;49.8;40.0
1971;10;25;81.4;40.0
1971;10;26;182.0;40.0
1971;10;27;171.0;40.0
1971;10;28;125.0;40.0
1971;10;29;96.5;40.0
1971;10;30;87.8;40.0
1971;10;31;91.0;40.0
1971;11;1;80.4;40.0
1971;11;2;74.3;40.0
1971;11;3;74.3;40.0
1971;11;4;74.3;40.0
1971;11;5;45.8;40.0
1971;11;6;65.6;40.0
1971;11;7;64.7;40.0
1971;11;8;67.6;40.0
1971;11;9;88.9;40.0
1971;11;10;76.3;40.0
1971;11;11;67.6;40.0
1971;11;12;61.9;40.0
1971;11;13;56.6;40.0
1971;11;14;50.7;40.0
1971;11;15;45.8;40.0
1971;11;16;42.1;40.0
1971;11;17;42.8;40.0
1971;11;18;44.3;40.0
1971;11;19;46.6;40.0
1971;11;20;49.8;40.0
1971;11;21;47.4;40.0
1971;11;22;42.8;40.0
1971;11;23;63.8;40.0
1971;11;24;101.0;40.0
1971;11;25;84.6;40.0
1971;11;26;62.8;40.0
1971;11;27;57.5;40.0
1971;11;28;56.6;40.0
1971;11;29;55.7;40.0
1971;11;30;49.8;40.0
1971;12;1;50.7;40.0
1971;12;2;48.2;40.0
1971;12;3;44.3;40.0
1971;12;4;42.1;40.0
1971;12;5;38.4;40.0
1971;12;6;35.8;40.0
1971;12;7;36.4;40.0
1971;12;8;32.5;40.0
1971;12;9;31.8;40.0
1971;12;10;33.1;40.0
1971;12;11;33.1;40.0
1971;12;12;;250.0
1971;12;13;;250.0
1971;12;14;;250.0
1971;12;15;;250.0
1971;12;16;;250.0
1971;12;17;;250.0
1971;12;18;;250.0
1971;12;19;;250.0
1971;12;20;;250.0
1971;12;21;;250.0
1971;12;22;;250.0
1971;12;23;;250.0
1971;12;24;;250.0
1971;12;25;;250.0
1971;12;26;;250.0
1971;12;27;;250.0
1971;12;28;;250.0
1971;12;29;;250.0
1971;12;30;;250.0
1971;12;31;45.1;40.0
1972;1;1;37.7;40.0
1972;1;2;36.4;40.0
1972;1;3;36.4;40.0
1972;1;4;36.4;40.0
1972;1;5;36.4;40.0
1972;1;6;34.4;40.0
1972;1;7;32.5;40.0
1972;1;8;35.1;40.0
1972;1;9;33.1;40.0
1972;1;10;58.4;40.0
1972;1;11;61.0;40.0
1972;1;12;31.8;40.0
1972;1;13;24.2;40.0
1972;1;14;24.7;40.0
1972;1;15;35.1;40.0
1972;1;16;95.4;40.0
1972;1;17;72.3;40.0
1972;1;18;31.8;40.0
1972;1;19;25.8;40.0
1972;1;20;23.6;40.0
1972;1;21;;250.0
1972;1;22;;250.0
1972;1;23;;250.0
1972;1;24;;250.0
1972;1;25;;250.0
1972;1;26;;250.0
1972;1;27;;250.0
1972;1;28;;250.0
1972;1;29;;250.0
1972;1;30;;250.0
1972;1;31;;250.0
1972;2;1;;250.0
1972;2;2;;250.0
1972;2;3;;250.0
1972;2;4;;250.0
1972;2;5;;250.0
1972;2;6;;250.0
1972;2;7;;250.0
1972;2;8;;250.0
1972;2;9;;250.0
1972;2;10;;250.0
1972;2;11;;250.0
1972;2;12;;250.0
1972;2;13;;250.0
1972;2;14;;250.0
1972;2;15;;250.0
1972;2;16;;250.0
1972;2;17;;250.0
1972;2;18;;250.0
1972;2;19;;250.0
1972;2;20;;250.0
1972;2;21;;250.0
1972;2;22;;250.0
1972;2;23;;250.0
1972;2;24;;250.0
1972;2;25;;250.0
1972;2;26;;250.0
1972;2;27;;250.0
1972;2;28;;250.0
1972;2;29;;250.0
1972;3;1;33.1;40.0
1972;3;2;30.0;40.0
1972;3;3;27.0;40.0
1972;3;4;18.9;40.0
1972;3;5;18.0;40.0
1972;3;6;18.0;40.0
1972;3;7;15.3;40.0
1972;3;8;19.8;40.0
1972;3;9;18.9;40.0
1972;3;10;17.1;40.0
1972;3;11;15.7;40.0
1972;3;12;16.2;40.0
1972;3;13;16.2;40.0
1972;3;14;15.7;40.0
1972;3;15;20.8;40.0
1972;3;16;42.1;40.0
1972;3;17;56.6;40.0
1972;3;18;53.1;40.0
1972;3;19;39.9;40.0
1972;3;20;34.4;40.0
1972;3;21;31.2;40.0
1972;3;22;25.2;40.0
1972;3;23;24.2;40.0
1972;3;24;27.6;40.0
1972;3;25;25.2;40.0
1972;3;26;22.0;40.0
1972;3;27;21.4;40.0
1972;3;28;19.8;40.0
1972;3;29;18.9;40.0
1972;3;30;18.0;40.0
1972;3;31;18.5;40.0
1972;4;1;17.1;40.0
1972;4;2;17.5;40.0
1972;4;3;20.8;40.0
1972;4;4;15.7;40.0
1972;4;5;15.7;40.0
1972;4;6;15.3;40.0
1972;4;7;20.8;40.0
1972;4;8;15.3;40.0
1972;4;9;11.4;40.0
1972;4;10;11.2;40.0
1972;4;11;12.7;40.0
1972;4;12;13.1;40.0
1972;4;13;13.1;40.0
1972;4;14;13.5;40.0
1972;4;15;13.8;40.0
1972;4;16;12.7;40.0
1972;4;17;13.1;40.0
1972;4;18;13.8;40.0
1972;4;19;16.2;40.0
1972;4;20;19.8;40.0
1972;4;21;26.4;40.0
1972;4;22;39.9;40.0
1972;4;23;86.7;40.0
1972;4;24;135.0;40.0
1972;4;25;91.0;40.0
1972;4;26;70.4;40.0
1972;4;27;54.8;40.0
1972;4;28;28.2;40.0
1972;4;29;24.2;40.0
1972;4;30;23.0;40.0
1972;5;1;22.5;40.0
1972;5;2;22.0;40.0
1972;5;3;30.0;40.0
1972;5;4;68.5;40.0
1972;5;5;93.2;40.0
1972;5;6;114.0;40.0
1972;5;7;192.0;40.0
1972;5;8;184.0;40.0
1972;5;9;243.0;40.0
1972;5;10;198.0;40.0
1972;5;11;108.0;40.0
1972;5;12;152.0;40.0
1972;5;13;113.0;40.0
1972;5;14;118.0;40.0
1972;5;15;151.0;40.0
