YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.613;61.6;77.553
2000;2;25;61.944;61.965;84.643
2000;2;26;61.855;61.897;85.019
2000;2;27;62.133;62.192;84.68
2000;2;28;62.02;62.098;83.309
2000;2;29;62.23;62.26;82.777
2000;3;1;62.421;62.435;84.878
2000;3;2;62.247;62.283;83.301
2000;3;3;61.778;61.799;82.467
2000;3;4;61.657;61.666;83.933
2000;3;5;62.335;62.377;80.904
2000;3;6;73.83;74.052;77.154
2000;3;7;76.269;76.433;74.857
2000;3;8;74.558;74.854;72.833
2000;3;9;77.121;77.233;74.284
2000;3;10;77.052;77.192;74.129
2000;3;11;77.616;77.62;68.0
2000;3;12;77.016;77.199;73.541
2000;3;13;77.068;77.196;72.293
2000;3;14;77.689;77.633;68.0
2000;3;15;77.817;77.749;68.0
2000;3;16;72.6;72.467;70.847
2000;3;17;69.635;69.671;69.333
2000;3;18;68.879;68.768;69.333
2000;3;19;69.559;69.589;69.333
2000;3;20;69.431;69.456;69.333
2000;3;21;69.537;69.567;69.333
2000;3;22;69.673;69.715;69.333
2000;3;23;78.617;78.349;73.074
2000;3;24;75.701;75.525;71.211
2000;3;25;75.596;75.431;69.642
2000;3;26;75.785;75.58;72.124
2000;3;27;83.295;82.926;61.929
2000;3;28;83.242;82.725;61.245
2000;3;29;78.468;77.944;60.969
2000;3;30;82.557;82.092;61.218
2000;3;31;82.592;82.129;61.121
2000;4;1;82.762;82.277;61.687
2000;4;2;78.457;78.23;62.102
2000;4;3;68.428;68.127;64.936
2000;4;4;67.885;67.772;68.38
2000;4;5;67.84;67.75;68.36
2000;4;6;66.915;66.723;68.558
2000;4;7;67.251;66.866;63.0
2000;4;8;;;
2000;4;9;67.427;66.962;73.815
2000;4;10;67.4;66.917;73.568
2000;4;11;67.613;67.133;73.658
2000;4;12;68.385;67.949;70.25
2000;4;13;70.09;69.617;72.833
2000;4;14;68.805;68.342;71.269
2000;4;15;68.729;68.339;71.265
2000;4;16;68.834;68.43;71.149
2000;4;17;68.655;68.252;70.868
2000;4;18;70.305;69.839;75.704
2000;4;19;68.396;68.073;69.167
2000;4;20;68.088;67.754;69.167
2000;4;21;68.443;68.108;69.167
2000;4;22;68.458;68.171;69.167
2000;4;23;63.787;63.497;68.147
2000;4;24;65.042;64.752;69.061
2000;4;25;64.195;63.868;64.926
2000;4;26;63.003;62.644;63.198
2000;4;27;67.679;67.091;63.786
2000;4;28;67.641;67.049;63.929
2000;4;29;67.504;66.898;61.809
2000;4;30;66.863;66.251;63.151
2000;5;1;65.448;64.86;62.353
2000;5;2;66.956;66.344;65.167
2000;5;3;63.664;63.097;55.661
2000;5;4;64.921;64.324;60.9
2000;5;5;65.359;64.755;62.026
2000;5;6;62.351;61.767;59.353
2000;5;7;63.046;62.447;52.454
2000;5;8;57.513;56.701;46.056
2000;5;9;56.781;55.944;48.689
2000;5;10;55.504;54.661;47.371
2000;5;11;55.223;54.397;48.199
2000;5;12;51.479;50.539;44.0
2000;5;13;50.659;49.606;48.833
2000;5;14;51.843;50.969;47.181
2000;5;15;51.079;50.191;47.885
2000;5;16;51.411;50.509;47.487
2000;5;17;51.934;51.084;50.615
2000;5;18;46.775;46.403;58.822
2000;5;19;48.874;48.236;64.0
2000;5;20;48.344;47.897;62.468
2000;5;21;48.167;47.701;62.975
2000;5;22;48.906;48.438;68.473
2000;5;23;46.444;45.936;62.343
2000;5;24;46.293;45.706;61.679
2000;5;25;47.716;47.268;61.923
2000;5;26;48.019;47.445;71.28
2000;5;27;47.683;47.134;71.296
2000;5;28;43.962;43.353;69.06
2000;5;29;45.067;44.479;68.651
2000;5;30;45.236;44.588;67.114
2000;5;31;38.386;37.694;62.098
2000;6;1;38.014;37.014;54.175
2000;6;2;34.61;33.672;53.55
2000;6;3;34.041;32.974;53.677
2000;6;4;33.899;32.831;53.854
2000;6;5;34.244;33.207;54.218
2000;6;6;30.084;29.03;53.646
2000;6;7;28.878;27.826;53.972
2000;6;8;30.759;29.704;53.461
2000;6;9;30.603;29.55;53.788
2000;6;10;31.189;30.139;53.616
2000;6;11;30.574;29.637;45.204
2000;6;12;28.873;28.021;47.226
2000;6;13;27.283;27.579;41.892
2000;6;14;29.495;28.636;37.681
2000;6;15;29.931;29.16;39.49
2000;6;16;29.287;28.457;39.29
2000;6;17;29.014;28.0;43.112
2000;6;18;16.248;15.662;38.79
2000;6;19;15.604;14.342;42.644
2000;6;20;15.543;14.746;39.555
2000;6;21;14.606;13.866;40.936
2000;6;22;14.152;12.47;45.5
2000;6;23;13.715;11.454;44.8
2000;6;24;16.03;14.18;44.7
2000;6;25;13.189;11.055;45.4
2000;6;26;11.973;9.67;42.397
2000;6;27;10.076;8.164;41.771
2000;6;28;9.352;7.369;42.229
2000;6;29;9.612;7.972;39.002
2000;6;30;6.355;5.869;35.427
2000;7;1;5.443;4.817;30.2
2000;7;2;2.332;2.722;24.278
2000;7;3;3.051;3.469;26.144
2000;7;4;2.757;3.211;25.312
2000;7;5;4.27;3.915;24.324
2000;7;6;4.172;4.123;25.592
2000;7;7;3.257;3.151;25.224
2000;7;8;3.995;3.532;25.729
2000;7;9;4.408;3.858;24.814
2000;7;10;4.078;4.059;24.724
2000;7;11;2.842;2.349;26.817
2000;7;12;2.775;2.29;26.211
2000;7;13;2.746;2.108;26.126
2000;7;14;5.585;4.543;24.8
2000;7;15;5.734;4.397;23.2
2000;7;16;5.719;4.914;22.959
2000;7;17;5.619;4.852;22.708
2000;7;18;3.357;2.99;22.169
2000;7;19;4.747;3.713;22.25
2000;7;20;1.804;1.302;20.889
2000;7;21;0.782;1.294;21.306
2000;7;22;0.77;1.264;22.25
2000;7;23;0.698;1.199;21.061
2000;7;24;1.114;1.64;19.885
2000;7;25;1.115;1.46;25.333
2000;7;26;0.747;0.811;23.346
2000;7;27;0.917;0.89;22.699
2000;7;28;0.96;0.877;23.379
2000;7;29;0.945;1.147;23.667
2000;7;30;1.217;1.219;22.714
2000;7;31;0.508;0.633;20.21
2000;8;1;1.008;0.84;20.48
2000;8;2;1.272;1.131;20.307
2000;8;3;1.312;1.157;20.908
2000;8;4;1.915;1.155;20.371
2000;8;5;1.514;1.131;20.398
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;2.255;1.819;14.805
2000;8;19;2.23;1.879;13.713
2000;8;20;2.688;2.742;18.298
2000;8;21;2.047;1.187;14.0
2000;8;22;1.591;1.49;18.891
2000;8;23;1.347;1.292;16.745
2000;8;24;1.334;1.231;16.666
2000;8;25;2.18;1.852;19.295
2000;8;26;2.282;1.241;18.667
2000;8;27;4.241;3.09;19.931
2000;8;28;3.875;2.64;20.625
2000;8;29;3.921;2.669;18.333
2000;8;30;3.88;2.673;18.34
2000;8;31;4.681;2.772;19.1
2000;9;1;4.522;3.032;18.2
2000;9;2;4.184;2.66;19.0
2000;9;3;4.168;2.895;17.074
2000;9;4;3.994;2.837;16.829
2000;9;5;3.904;2.93;17.699
2000;9;6;4.449;3.044;17.75
2000;9;7;3.793;2.992;18.595
2000;9;8;5.51;4.372;24.839
2000;9;9;8.344;7.097;40.425
2000;9;10;14.38;13.191;35.25
2000;9;11;8.976;7.843;35.165
2000;9;12;24.285;24.045;52.013
2000;9;13;24.229;23.936;52.07
2000;9;14;37.083;36.581;57.537
2000;9;15;51.856;51.223;58.296
2000;9;16;64.002;63.558;62.084
2000;9;17;59.58;59.108;63.757
2000;9;18;52.516;51.695;57.916
2000;9;19;55.62;55.003;57.333
2000;9;20;48.677;47.892;58.417
2000;9;21;43.607;42.933;55.189
2000;9;22;42.699;42.005;55.864
2000;9;23;41.978;41.115;51.25
2000;9;24;43.735;43.058;53.0
2000;9;25;32.37;31.3;29.626
2000;9;26;27.671;27.28;30.48
2000;9;27;26.149;25.76;29.935
2000;9;28;26.647;25.827;29.548
2000;9;29;22.497;21.99;25.193
2000;9;30;29.456;28.845;41.675
2000;10;1;38.722;37.808;50.136
