YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;67.765;72.041;71.09
2000;2;25;67.611;72.113;62.534
2000;2;26;67.933;71.733;64.865
2000;2;27;73.962;75.954;85.956
2000;2;28;73.669;75.617;85.35
2000;2;29;73.944;75.894;86.812
2000;3;1;74.751;77.269;86.733
2000;3;2;74.721;77.263;86.864
2000;3;3;74.682;77.024;86.384
2000;3;4;74.764;77.392;87.445
2000;3;5;77.508;80.606;87.433
2000;3;6;80.494;85.166;86.928
2000;3;7;79.637;83.822;87.094
2000;3;8;79.126;83.062;87.016
2000;3;9;80.197;84.792;86.639
2000;3;10;81.611;86.61;85.4
2000;3;11;80.639;85.626;85.288
2000;3;12;80.342;84.811;84.977
2000;3;13;78.303;81.851;84.693
2000;3;14;79.85;84.122;84.719
2000;3;15;79.355;83.398;84.672
2000;3;16;65.357;66.597;65.273
2000;3;17;65.659;66.556;53.566
2000;3;18;64.74;65.593;53.932
2000;3;19;63.535;64.824;52.887
2000;3;20;63.636;64.781;54.193
2000;3;21;63.565;64.838;55.062
2000;3;22;64.716;65.189;60.954
2000;3;23;71.357;66.837;77.622
2000;3;24;74.862;72.02;79.526
2000;3;25;75.672;72.866;80.604
2000;3;26;76.627;74.621;84.145
2000;3;27;76.082;75.114;82.666
2000;3;28;76.896;75.682;84.657
2000;3;29;76.784;75.984;84.646
2000;3;30;76.601;75.71;84.628
2000;3;31;76.672;75.962;83.931
2000;4;1;76.593;75.97;83.995
2000;4;2;78.207;77.618;84.533
2000;4;3;76.911;76.436;84.533
2000;4;4;76.619;76.013;84.501
2000;4;5;77.008;76.583;84.473
2000;4;6;78.483;78.821;82.653
2000;4;7;79.914;81.099;84.909
2000;4;8;;;
2000;4;9;79.511;81.431;85.743
2000;4;10;80.327;82.439;85.854
2000;4;11;80.836;83.075;85.932
2000;4;12;81.237;83.296;85.518
2000;4;13;81.697;83.716;85.417
2000;4;14;81.98;84.028;85.09
2000;4;15;82.173;84.338;85.214
2000;4;16;82.546;84.719;85.094
2000;4;17;82.713;84.825;84.949
2000;4;18;83.219;85.36;84.189
2000;4;19;83.031;85.115;82.772
2000;4;20;83.105;85.227;83.578
2000;4;21;83.235;85.284;82.67
2000;4;22;83.355;85.309;82.858
2000;4;23;83.642;85.602;81.665
2000;4;24;83.328;85.31;81.91
2000;4;25;83.63;85.563;82.953
2000;4;26;83.778;85.544;81.752
2000;4;27;83.855;85.625;82.241
2000;4;28;83.366;85.575;80.116
2000;4;29;82.16;84.587;78.789
2000;4;30;80.563;83.046;77.602
2000;5;1;80.197;82.576;77.466
2000;5;2;80.523;83.198;77.592
2000;5;3;80.073;82.39;77.645
2000;5;4;80.055;82.319;77.618
2000;5;5;78.856;81.611;77.202
2000;5;6;79.044;81.8;77.411
2000;5;7;85.071;84.226;69.114
2000;5;8;85.144;81.164;64.215
2000;5;9;84.98;80.96;64.401
2000;5;10;82.758;77.724;64.526
2000;5;11;83.383;78.605;64.45
2000;5;12;78.962;72.308;65.051
2000;5;13;78.081;70.622;66.337
2000;5;14;76.475;69.28;68.52
2000;5;15;76.55;69.345;68.555
2000;5;16;75.591;67.975;68.56
2000;5;17;75.632;68.045;68.564
2000;5;18;72.094;66.818;70.773
2000;5;19;70.636;66.048;71.827
2000;5;20;70.124;67.287;75.826
2000;5;21;70.088;66.911;76.478
2000;5;22;71.03;67.551;76.614
2000;5;23;71.01;67.475;76.642
2000;5;24;70.977;67.084;76.651
2000;5;25;70.651;67.758;78.792
2000;5;26;70.86;67.384;77.798
2000;5;27;72.751;69.847;77.592
2000;5;28;71.593;68.901;78.309
2000;5;29;71.032;68.083;78.285
2000;5;30;71.329;68.265;78.49
2000;5;31;70.416;65.692;76.589
2000;6;1;70.068;65.328;76.299
2000;6;2;66.829;61.38;76.878
2000;6;3;65.469;57.168;72.629
2000;6;4;63.329;54.102;72.519
2000;6;5;63.497;52.07;68.1
2000;6;6;63.253;51.701;67.47
2000;6;7;62.154;50.044;67.417
2000;6;8;54.494;38.914;67.046
2000;6;9;50.914;35.02;67.481
2000;6;10;49.648;33.189;67.505
2000;6;11;49.506;32.956;67.345
2000;6;12;49.272;32.608;67.269
2000;6;13;50.816;34.989;66.579
2000;6;14;48.875;32.576;68.572
2000;6;15;48.021;31.648;66.58
2000;6;16;45.107;27.044;66.02
2000;6;17;41.971;21.924;65.01
2000;6;18;39.839;18.235;64.543
2000;6;19;37.736;14.73;64.164
2000;6;20;36.508;12.613;63.913
2000;6;21;36.291;11.942;63.72
2000;6;22;36.021;11.466;62.918
2000;6;23;34.354;8.69;63.215
2000;6;24;34.447;9.03;63.116
2000;6;25;32.931;6.562;62.878
2000;6;26;32.928;5.456;61.213
2000;6;27;32.78;4.848;60.294
2000;6;28;32.368;3.969;59.104
2000;6;29;31.985;3.777;57.158
2000;6;30;31.863;2.801;55.343
2000;7;1;32.708;3.645;54.787
2000;7;2;32.388;3.358;53.864
2000;7;3;32.401;3.379;54.57
2000;7;4;31.843;2.426;54.304
2000;7;5;31.768;2.301;54.083
2000;7;6;31.723;2.322;53.964
2000;7;7;30.62;1.314;53.805
2000;7;8;30.673;1.643;54.382
2000;7;9;30.906;1.287;53.823
2000;7;10;30.693;1.348;53.758
2000;7;11;30.782;1.437;54.005
2000;7;12;30.733;1.366;53.999
2000;7;13;30.7;1.384;54.008
2000;7;14;30.709;1.471;53.803
2000;7;15;28.222;1.99;54.801
2000;7;16;28.01;3.609;56.034
2000;7;17;27.674;3.399;55.497
2000;7;18;29.417;3.507;51.523
2000;7;19;30.297;1.755;49.309
2000;7;20;29.049;1.121;50.313
2000;7;21;29.273;1.056;49.926
2000;7;22;29.245;1.039;49.803
2000;7;23;29.15;1.051;49.79
2000;7;24;29.752;1.026;49.278
2000;7;25;29.635;1.046;49.694
2000;7;26;29.601;0.899;49.286
2000;7;27;30.072;0.782;49.055
2000;7;28;30.022;0.712;49.054
2000;7;29;30.173;0.723;49.065
2000;7;30;29.906;0.658;48.921
2000;7;31;29.701;0.671;49.133
2000;8;1;30.17;0.699;48.08
2000;8;2;29.873;0.629;48.303
2000;8;3;29.514;0.66;48.647
2000;8;4;29.921;0.642;48.331
2000;8;5;29.178;0.881;49.125
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;28.08;0.772;47.466
2000;8;19;28.027;0.778;47.011
2000;8;20;28.564;1.079;48.209
2000;8;21;29.076;0.895;46.485
2000;8;22;27.863;0.795;47.153
2000;8;23;27.955;0.954;48.689
2000;8;24;27.832;0.904;48.757
2000;8;25;27.832;0.924;49.039
2000;8;26;27.81;0.874;49.494
2000;8;27;27.49;1.281;49.073
2000;8;28;27.976;1.266;50.125
2000;8;29;27.9;0.986;49.711
2000;8;30;28.163;1.144;49.773
2000;8;31;28.05;0.995;49.428
2000;9;1;27.999;1.199;50.317
2000;9;2;28.113;1.146;50.938
2000;9;3;28.337;1.239;49.828
2000;9;4;28.76;1.82;49.68
2000;9;5;28.189;1.269;50.146
2000;9;6;28.313;1.63;52.551
2000;9;7;27.737;1.423;54.118
2000;9;8;28.517;3.876;55.316
2000;9;9;28.445;3.762;55.317
2000;9;10;26.103;1.466;55.134
2000;9;11;27.069;2.43;58.343
2000;9;12;25.227;2.171;58.033
2000;9;13;25.651;2.088;57.784
2000;9;14;26.455;1.737;56.629
2000;9;15;26.362;1.539;55.82
2000;9;16;26.741;2.262;55.46
2000;9;17;26.868;2.589;56.463
2000;9;18;26.441;2.345;56.459
2000;9;19;26.824;2.265;55.48
2000;9;20;26.428;2.069;55.738
2000;9;21;26.617;2.644;56.454
2000;9;22;27.11;3.04;55.912
2000;9;23;25.418;2.289;54.562
2000;9;24;25.214;2.208;52.654
2000;9;25;23.553;2.115;54.526
2000;9;26;22.925;2.524;55.913
2000;9;27;23.621;3.984;52.718
2000;9;28;27.849;8.802;54.542
2000;9;29;31.605;13.781;57.079
2000;9;30;41.831;26.019;76.378
2000;10;1;46.563;32.717;78.164
2000;10;2;46.698;33.851;81.689
2000;10;3;48.718;36.785;83.644
2000;10;4;55.234;46.148;87.749
2000;10;5;56.774;47.846;87.742
2000;10;6;53.381;43.49;86.321
2000;10;7;51.235;40.258;85.522
2000;10;8;51.651;40.784;85.496
2000;10;9;50.218;38.698;85.2
2000;10;10;49.372;37.635;85.259
2000;10;11;46.743;33.979;83.892
2000;10;12;46.264;33.202;83.406
2000;10;13;46.687;34.0;80.52
2000;10;14;46.608;33.832;81.188
2000;10;15;46.319;33.451;83.135
2000;10;16;45.243;32.336;79.001
2000;10;17;44.416;31.571;75.15
2000;10;18;46.325;35.768;72.427
2000;10;19;44.659;32.628;74.98
2000;10;20;44.964;33.159;75.743
2000;10;21;45.09;33.956;74.341
2000;10;22;44.911;33.289;74.797
2000;10;23;45.236;34.128;75.787
2000;10;24;43.736;32.626;76.052
2000;10;25;46.27;37.199;75.15
2000;10;26;46.107;37.653;72.672
2000;10;27;46.057;37.961;74.32
2000;10;28;46.801;39.097;72.811
2000;10;29;46.029;39.103;66.751
2000;10;30;42.92;33.698;72.79
2000;10;31;43.058;33.878;73.245
2000;11;1;;;
2000;11;2;;;
2000;11;3;;;
2000;11;4;;;
2000;11;5;;;
2000;11;6;;;
2000;11;7;;;
2000;11;8;;;
2000;11;9;;;
2000;11;10;;;
2000;11;11;;;
2000;11;12;;;
2000;11;13;;;
2000;11;14;;;
2000;11;15;;;
2000;11;16;;;
2000;11;17;;;
2000;11;18;;;
2000;11;19;;;
2000;11;20;;;
2000;11;21;;;
2000;11;22;;;
2000;11;23;;;
2000;11;24;;;
2000;11;25;;;
2000;11;26;;;
2000;11;27;;;
2000;11;28;;;
2000;11;29;;;
2000;11;30;;;
2000;12;1;;;
2000;12;2;;;
2000;12;3;;;
2000;12;4;;;
2000;12;5;;;
2000;12;6;;;
2000;12;7;;;
2000;12;8;;;
2000;12;9;;;
2000;12;10;;;
2000;12;11;;;
2000;12;12;;;
2000;12;13;;;
2000;12;14;;;
2000;12;15;;;
2000;12;16;;;
2000;12;17;;;
2000;12;18;;;
2000;12;19;;;
2000;12;20;;;
2000;12;21;;;
2000;12;22;;;
2000;12;23;;;
2000;12;24;;;
2000;12;25;;;
2000;12;26;;;
2000;12;27;;;
2000;12;28;;;
2000;12;29;;;
2000;12;30;;;
2000;12;31;;;
2001;1;1;;;
2001;1;2;;;
2001;1;3;;;
2001;1;4;;;
2001;1;5;;;
2001;1;6;;;
2001;1;7;;;
2001;1;8;;;
2001;1;9;;;
2001;1;10;;;
2001;1;11;;;
2001;1;12;;;
2001;1;13;;;
2001;1;14;;;
2001;1;15;;;
2001;1;16;;;
2001;1;17;;;
2001;1;18;;;
2001;1;19;;;
2001;1;20;;;
2001;1;21;;;
2001;1;22;;;
2001;1;23;;;
2001;1;24;;;
2001;1;25;;;
2001;1;26;;;
2001;1;27;;;
2001;1;28;;;
2001;1;29;;;
2001;1;30;;;
2001;1;31;;;
2001;2;1;65.54;66.563;87.402
2001;2;2;70.764;73.16;83.683
2001;2;3;70.852;73.597;81.299
2001;2;4;71.383;74.001;86.168
2001;2;5;71.128;73.248;83.176
2001;2;6;70.605;72.569;86.141
2001;2;7;72.109;74.473;87.077
2001;2;8;71.305;73.557;86.223
2001;2;9;71.358;73.277;85.816
2001;2;10;70.986;72.489;84.647
2001;2;11;69.435;70.513;86.36
2001;2;12;71.152;73.498;82.607
2001;2;13;60.447;60.496;73.952
2001;2;14;59.866;59.874;73.846
2001;2;15;60.039;60.206;71.81
2001;2;16;60.6;60.713;72.749
2001;2;17;61.062;62.907;66.106
2001;2;18;69.075;68.384;87.118
2001;2;19;69.135;68.45;87.251
2001;2;20;68.943;68.63;85.007
2001;2;21;71.234;71.686;89.141
2001;2;22;70.053;69.933;89.408
2001;2;23;71.515;71.859;89.036
2001;2;24;70.792;70.922;88.912
2001;2;25;71.687;72.078;88.098
2001;2;26;72.04;72.666;88.357
2001;2;27;71.501;71.818;88.24
2001;2;28;72.435;73.182;88.003
2001;3;1;71.6;72.068;82.573
2001;3;2;72.639;73.032;77.111
2001;3;3;71.79;72.296;81.244
2001;3;4;71.922;71.652;77.017
2001;3;5;73.357;73.632;77.33
2001;3;6;74.363;75.002;74.847
2001;3;7;74.801;75.471;73.389
2001;3;8;69.578;68.901;68.888
2001;3;9;69.982;69.268;69.88
2001;3;10;71.09;70.589;70.31
2001;3;11;68.383;66.763;70.071
2001;3;12;68.506;66.819;70.102
2001;3;13;73.697;73.531;75.14
2001;3;14;75.794;76.296;77.984
2001;3;15;75.329;75.906;78.725
2001;3;16;76.096;76.423;87.551
2001;3;17;76.739;77.036;87.536
2001;3;18;76.427;76.81;88.169
2001;3;19;77.274;78.033;87.337
2001;3;20;77.673;78.86;88.75
2001;3;21;77.617;78.786;88.054
2001;3;22;78.136;79.865;88.678
2001;3;23;78.286;80.307;88.912
2001;3;24;78.934;81.263;88.782
2001;3;25;78.855;81.103;88.912
2001;3;26;78.852;81.149;88.785
2001;3;27;79.106;81.666;88.693
2001;3;28;78.537;81.295;87.687
2001;3;29;78.303;80.918;87.865
2001;3;30;78.463;80.979;87.071
2001;3;31;78.634;81.48;86.344
2001;4;1;78.782;81.576;86.305
2001;4;2;77.437;79.61;84.544
2001;4;3;77.478;79.563;85.33
2001;4;4;76.459;77.988;86.429
2001;4;5;76.323;77.865;86.871
2001;4;6;76.368;77.892;86.805
2001;4;7;75.853;77.207;85.81
2001;4;8;76.065;77.445;85.884
2001;4;9;76.446;77.957;87.01
2001;4;10;77.886;80.001;86.027
2001;4;11;78.076;80.208;85.907
2001;4;12;75.554;76.462;85.313
2001;4;13;75.626;76.503;85.032
2001;4;14;79.258;80.66;83.359
2001;4;15;79.624;81.018;81.852
2001;4;16;78.666;79.261;81.717
2001;4;17;77.432;77.658;81.331
2001;4;18;78.506;79.067;80.276
2001;4;19;78.817;78.911;80.04
2001;4;20;76.137;75.652;79.952
2001;4;21;71.953;69.308;79.627
2001;4;22;71.858;68.964;79.692
2001;4;23;73.471;71.073;79.523
2001;4;24;72.978;70.158;79.301
2001;4;25;68.555;64.653;79.648
2001;4;26;68.494;64.544;79.032
2001;4;27;67.056;62.43;79.757
2001;4;28;66.431;62.153;82.18
2001;4;29;66.6;61.98;82.161
2001;4;30;66.167;61.245;82.41
2001;5;1;65.601;60.246;82.616
2001;5;2;65.67;60.405;82.845
2001;5;3;65.313;59.903;82.937
2001;5;4;65.711;60.075;82.458
2001;5;5;65.677;59.169;79.521
2001;5;6;60.928;52.176;79.455
2001;5;7;56.88;40.673;69.757
2001;5;8;53.468;35.286;68.551
2001;5;9;52.891;34.313;67.808
2001;5;10;50.89;30.868;68.079
2001;5;11;48.11;28.448;68.21
2001;5;12;48.526;28.554;68.04
2001;5;13;47.19;27.192;68.169
2001;5;14;46.571;27.208;68.902
2001;5;15;46.451;27.117;69.355
2001;5;16;44.568;25.499;70.244
2001;5;17;44.239;24.873;69.732
2001;5;18;41.734;23.367;71.998
2001;5;19;41.279;23.451;73.196
2001;5;20;39.729;21.544;73.228
2001;5;21;43.522;26.054;73.529
2001;5;22;45.39;29.509;74.93
2001;5;23;45.466;29.12;75.136
2001;5;24;45.351;29.308;74.866
2001;5;25;44.681;27.588;72.742
2001;5;26;40.007;20.486;68.267
2001;5;27;34.992;14.5;69.956
2001;5;28;34.964;14.44;69.761
2001;5;29;35.237;15.1;69.212
2001;5;30;34.855;14.585;69.429
2001;5;31;35.257;15.608;70.309
2001;6;1;35.281;15.201;70.384
2001;6;2;33.845;13.765;70.853
2001;6;3;33.442;12.188;69.131
2001;6;4;33.644;10.055;67.828
2001;6;5;32.284;7.802;67.796
2001;6;6;31.855;6.54;66.859
2001;6;7;32.136;4.995;64.568
2001;6;8;32.432;4.996;63.732
2001;6;9;32.64;5.051;62.908
2001;6;10;31.962;4.282;63.313
2001;6;11;32.004;4.275;63.096
2001;6;12;32.155;4.384;63.267
2001;6;13;31.937;4.194;62.896
2001;6;14;32.048;4.183;62.56
2001;6;15;30.768;3.064;62.331
2001;6;16;;;
2001;6;17;;;
2001;6;18;;;
2001;6;19;;;
2001;6;20;;;
2001;6;21;;;
2001;6;22;;;
2001;6;23;;;
2001;6;24;;;
2001;6;25;;;
2001;6;26;;;
2001;6;27;;;
2001;6;28;;;
2001;6;29;;;
2001;6;30;;;
2001;7;1;;;
2001;7;2;;;
2001;7;3;22.333;6.734;38.316
2001;7;4;32.124;7.223;53.813
2001;7;5;29.964;4.548;55.754
2001;7;6;30.246;4.265;55.173
2001;7;7;29.647;3.171;55.917
2001;7;8;28.788;1.464;56.08
2001;7;9;28.571;1.122;56.576
2001;7;10;28.565;0.989;56.894
2001;7;11;28.528;1.008;56.405
2001;7;12;28.616;0.9;57.064
2001;7;13;28.703;0.971;56.677
2001;7;14;28.762;1.072;57.426
2001;7;15;28.896;1.199;57.369
2001;7;16;28.957;1.325;57.336
2001;7;17;28.897;1.34;57.563
2001;7;18;28.954;1.399;57.534
2001;7;19;28.891;2.179;57.636
2001;7;20;30.031;4.491;56.839
2001;7;21;29.644;3.868;56.09
2001;7;22;29.795;3.575;56.216
2001;7;23;27.953;1.639;55.905
2001;7;24;28.093;1.843;55.92
2001;7;25;28.265;1.185;52.696
2001;7;26;29.917;0.505;50.083
2001;7;27;30.032;0.468;49.971
2001;7;28;30.14;0.741;49.888
2001;7;29;30.168;0.699;49.921
2001;7;30;29.942;0.706;50.152
2001;7;31;30.217;0.747;49.794
2001;8;1;29.739;0.671;49.822
2001;8;2;30.072;0.771;49.416
2001;8;3;29.451;0.718;50.404
2001;8;4;29.693;0.679;50.351
2001;8;5;29.816;0.66;49.072
2001;8;6;29.271;0.639;49.499
2001;8;7;29.462;0.712;49.17
2001;8;8;29.41;0.736;49.314
2001;8;9;29.433;0.671;49.014
2001;8;10;29.465;0.622;48.22
2001;8;11;29.394;0.633;48.32
2001;8;12;29.333;0.642;48.001
2001;8;13;28.787;0.681;47.835
2001;8;14;28.074;0.68;46.296
2001;8;15;30.035;4.758;45.963
2001;8;16;30.156;7.223;43.424
2001;8;17;32.32;10.337;43.442
2001;8;18;31.497;10.126;42.443
2001;8;19;32.166;11.437;43.323
2001;8;20;31.048;8.537;42.999
2001;8;21;27.39;2.875;45.254
2001;8;22;27.954;4.715;45.482
2001;8;23;28.174;5.138;45.974
2001;8;24;28.194;4.295;47.378
2001;8;25;28.544;4.542;47.291
2001;8;26;27.336;3.681;46.676
2001;8;27;27.201;4.059;46.951
2001;8;28;27.201;4.298;46.508
2001;8;29;26.883;0.878;49.638
2001;8;30;26.89;0.891;49.335
2001;8;31;26.505;0.802;49.335
2001;9;1;26.245;1.221;51.127
2001;9;2;26.29;0.966;52.786
2001;9;3;26.469;0.959;56.227
2001;9;4;25.896;1.194;60.553
2001;9;5;25.708;1.1;60.607
2001;9;6;25.45;1.097;59.792
2001;9;7;25.749;1.124;59.936
2001;9;8;25.898;1.234;60.815
2001;9;9;25.29;1.237;61.385
2001;9;10;25.604;1.332;62.81
2001;9;11;25.653;1.357;62.88
2001;9;12;25.3;1.047;59.484
