YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;63.096;63.348;52.09
2000;2;25;70.242;70.306;77.223
2000;2;26;70.031;70.079;77.621
2000;2;27;70.178;70.234;77.443
2000;2;28;69.851;69.929;75.385
2000;2;29;74.532;74.689;84.712
2000;3;1;73.653;73.784;81.505
2000;3;2;74.048;74.157;85.07
2000;3;3;72.876;72.913;84.47
2000;3;4;73.348;73.408;84.326
2000;3;5;75.611;75.671;82.526
2000;3;6;72.882;72.935;85.236
2000;3;7;74.048;74.03;85.016
2000;3;8;77.562;77.697;87.452
2000;3;9;79.145;79.368;87.207
2000;3;10;78.606;78.817;86.014
2000;3;11;76.309;76.42;82.839
2000;3;12;74.995;75.052;86.042
2000;3;13;76.832;76.932;85.141
2000;3;14;74.651;74.808;83.789
2000;3;15;75.339;75.391;82.254
2000;3;16;75.476;75.504;83.134
2000;3;17;74.663;74.68;83.578
2000;3;18;75.131;75.106;81.996
2000;3;19;73.68;73.802;76.098
2000;3;20;74.102;74.086;78.161
2000;3;21;73.749;73.804;79.609
2000;3;22;73.021;73.058;79.551
2000;3;23;75.043;74.82;75.177
2000;3;24;75.636;75.19;73.595
2000;3;25;75.728;75.155;73.953
2000;3;26;76.415;75.679;70.714
2000;3;27;77.441;76.609;69.902
2000;3;28;78.948;78.357;71.037
2000;3;29;77.609;77.121;61.978
2000;3;30;77.855;77.47;65.848
2000;3;31;77.534;77.131;65.895
2000;4;1;78.179;77.718;67.046
2000;4;2;77.723;77.288;71.779
2000;4;3;75.99;75.638;68.228
2000;4;4;74.669;74.432;74.395
2000;4;5;74.44;74.192;74.351
2000;4;6;74.854;74.615;74.661
2000;4;7;74.533;74.107;75.657
2000;4;8;;;
2000;4;9;72.406;72.001;76.69
2000;4;10;72.128;71.721;76.954
2000;4;11;71.521;71.078;77.038
2000;4;12;71.217;70.779;76.665
2000;4;13;68.363;67.942;77.513
2000;4;14;68.352;67.941;76.934
2000;4;15;67.351;66.896;77.489
2000;4;16;67.461;67.013;77.549
2000;4;17;67.562;67.116;77.555
2000;4;18;67.496;67.026;78.344
2000;4;19;64.938;64.724;77.616
2000;4;20;65.275;65.085;77.824
2000;4;21;65.339;65.143;78.171
2000;4;22;65.256;65.056;77.776
2000;4;23;65.233;65.034;78.221
2000;4;24;65.147;64.946;78.111
2000;4;25;69.827;69.678;72.445
2000;4;26;69.933;69.791;78.029
2000;4;27;65.229;64.625;74.938
2000;4;28;65.686;65.102;74.879
2000;4;29;65.071;64.457;74.826
2000;4;30;65.493;64.857;72.988
2000;5;1;63.405;62.725;75.606
2000;5;2;63.558;62.692;72.408
2000;5;3;62.073;61.207;73.072
2000;5;4;60.258;59.204;72.424
2000;5;5;60.128;59.069;72.442
2000;5;6;51.698;49.818;68.642
2000;5;7;48.417;46.239;62.848
2000;5;8;43.6;41.113;60.519
2000;5;9;43.466;40.964;60.737
2000;5;10;42.936;40.408;60.461
2000;5;11;42.243;39.712;60.259
2000;5;12;40.912;38.281;60.118
2000;5;13;40.676;38.024;59.801
2000;5;14;40.153;37.502;60.339
2000;5;15;37.811;35.117;60.611
2000;5;16;37.482;34.862;60.276
2000;5;17;35.946;33.294;60.36
2000;5;18;34.035;31.436;60.739
2000;5;19;33.156;30.719;64.485
2000;5;20;32.222;29.682;67.258
2000;5;21;31.625;29.062;66.131
2000;5;22;31.582;29.058;67.496
2000;5;23;31.561;29.036;67.45
2000;5;24;31.089;28.542;67.548
2000;5;25;29.87;27.231;69.869
2000;5;26;26.24;23.619;72.462
2000;5;27;26.856;24.291;74.152
2000;5;28;26.594;24.02;74.945
2000;5;29;25.949;23.37;73.852
2000;5;30;25.943;23.339;73.008
2000;5;31;23.539;20.912;75.194
2000;6;1;23.394;20.765;72.672
