YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;62.617;62.615;
2000;2;25;71.157;71.136;
2000;2;26;71.248;71.228;
2000;2;27;71.04;71.033;
2000;2;28;69.462;69.456;
2000;2;29;74.164;74.143;
2000;3;1;73.716;73.695;
2000;3;2;73.566;73.545;
2000;3;3;72.504;72.481;
2000;3;4;73.041;73.018;
2000;3;5;76.809;76.793;
2000;3;6;73.888;73.867;
2000;3;7;72.951;72.938;
2000;3;8;76.508;76.492;
2000;3;9;78.872;78.889;
2000;3;10;78.665;78.681;
2000;3;11;77.047;77.052;
2000;3;12;78.066;78.08;
2000;3;13;78.535;78.548;
2000;3;14;77.813;77.832;
2000;3;15;77.928;77.954;
2000;3;16;78.471;78.503;
2000;3;17;77.865;77.93;
2000;3;18;77.991;78.055;
2000;3;19;77.612;77.677;
2000;3;20;78.216;78.282;
2000;3;21;78.466;78.533;
2000;3;22;76.2;76.263;
2000;3;23;79.498;79.567;
2000;3;24;80.627;80.719;
2000;3;25;81.427;81.52;
2000;3;26;84.605;84.673;
2000;3;27;86.018;86.098;
2000;3;28;88.156;88.31;
2000;3;29;87.39;87.445;
2000;3;30;87.411;87.451;
2000;3;31;87.171;87.211;
2000;4;1;87.775;87.827;
2000;4;2;87.599;87.752;
2000;4;3;86.212;86.266;
2000;4;4;86.588;86.632;
2000;4;5;86.732;86.78;
2000;4;6;86.478;86.529;
2000;4;7;86.161;86.312;
2000;4;8;;;
2000;4;9;86.234;86.385;
2000;4;10;86.222;86.372;
2000;4;11;85.592;85.742;
2000;4;12;83.276;83.421;
2000;4;13;76.801;76.848;
2000;4;14;76.938;76.987;
2000;4;15;69.827;69.857;
2000;4;16;69.771;69.8;
2000;4;17;69.947;69.981;
2000;4;18;69.663;69.698;
2000;4;19;68.26;68.288;
2000;4;20;68.417;68.447;
2000;4;21;68.572;68.605;
2000;4;22;67.99;68.017;
2000;4;23;68.007;68.039;
2000;4;24;67.498;67.527;
2000;4;25;85.427;85.576;
2000;4;26;85.785;85.935;
2000;4;27;84.139;84.286;
2000;4;28;84.041;84.187;
