YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;71.137;72.512;71.709
2000;2;25;71.191;72.526;70.456
2000;2;26;70.169;71.382;70.649
2000;2;27;74.468;74.808;87.231
2000;2;28;74.24;74.546;86.919
2000;2;29;74.54;74.926;86.213
2000;3;1;74.863;75.413;88.686
2000;3;2;74.821;75.367;88.828
2000;3;3;75.344;75.72;88.933
2000;3;4;75.138;75.674;88.536
2000;3;5;75.356;75.555;86.116
2000;3;6;76.254;76.682;85.335
2000;3;7;75.671;75.951;86.116
2000;3;8;75.313;75.557;86.071
2000;3;9;75.502;75.863;85.644
2000;3;10;75.56;75.754;83.966
2000;3;11;75.284;75.707;84.941
2000;3;12;72.425;72.237;83.064
2000;3;13;72.067;71.836;83.007
2000;3;14;72.113;71.888;83.063
2000;3;15;71.921;71.674;83.117
2000;3;16;63.595;63.763;70.243
2000;3;17;63.298;63.561;51.114
2000;3;18;62.987;63.402;50.807
2000;3;19;62.537;63.052;52.784
2000;3;20;62.599;63.172;60.183
2000;3;21;62.692;63.175;59.401
2000;3;22;64.36;64.349;66.105
2000;3;23;84.262;84.899;78.625
2000;3;24;83.635;84.292;78.866
2000;3;25;84.44;85.16;78.718
2000;3;26;81.998;81.761;77.274
2000;3;27;77.84;77.218;76.938
2000;3;28;79.331;78.886;77.904
2000;3;29;78.433;77.814;77.669
2000;3;30;78.291;77.655;77.619
2000;3;31;77.791;77.108;77.189
2000;4;1;77.663;76.989;77.182
2000;4;2;79.195;78.586;77.493
2000;4;3;77.376;76.66;76.081
2000;4;4;77.329;76.607;76.332
2000;4;5;77.038;76.296;76.191
2000;4;6;76.94;76.491;79.646
2000;4;7;78.02;78.186;83.993
2000;4;8;;;
2000;4;9;76.876;77.053;83.743
2000;4;10;77.354;77.569;83.449
2000;4;11;78.622;78.852;83.687
2000;4;12;79.326;79.627;83.305
2000;4;13;80.318;80.623;82.852
2000;4;14;81.187;81.474;82.307
2000;4;15;81.537;81.839;82.434
2000;4;16;82.442;82.774;82.368
2000;4;17;82.601;82.909;82.143
2000;4;18;83.261;83.561;81.135
