YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.086;61.483;67.659
2000;2;25;61.049;61.382;66.257
2000;2;26;64.449;65.352;64.917
2000;2;27;64.717;65.585;65.023
2000;2;28;64.034;64.857;65.503
2000;2;29;64.593;65.517;66.812
2000;3;1;65.171;65.785;69.587
2000;3;2;65.216;65.884;69.776
2000;3;3;67.918;67.655;84.557
2000;3;4;67.834;67.686;83.428
2000;3;5;68.081;67.923;83.758
2000;3;6;68.488;68.304;83.788
2000;3;7;69.149;69.025;83.776
2000;3;8;71.003;70.985;85.633
2000;3;9;70.286;70.281;85.264
2000;3;10;69.978;69.893;85.556
2000;3;11;70.06;70.004;84.865
2000;3;12;70.974;71.036;84.629
2000;3;13;70.093;70.038;84.268
2000;3;14;65.706;65.995;72.418
2000;3;15;65.427;65.666;70.336
2000;3;16;65.251;65.586;65.507
2000;3;17;63.905;64.469;59.946
2000;3;18;63.328;63.805;60.878
2000;3;19;61.662;61.828;64.735
2000;3;20;61.794;62.002;63.01
2000;3;21;61.699;61.897;63.66
2000;3;22;63.302;63.614;56.508
2000;3;23;66.945;66.427;65.307
2000;3;24;66.586;66.322;63.256
2000;3;25;66.122;65.802;63.058
2000;3;26;66.334;65.965;63.727
2000;3;27;69.171;68.754;65.972
2000;3;28;68.161;67.454;67.938
2000;3;29;67.215;66.484;67.98
2000;3;30;68.209;67.551;68.119
2000;3;31;68.201;67.516;68.061
2000;4;1;68.159;67.488;68.718
2000;4;2;65.664;64.669;70.869
2000;4;3;63.222;61.964;71.199
2000;4;4;64.01;62.652;74.029
2000;4;5;63.325;62.068;73.991
2000;4;6;63.146;61.951;76.181
2000;4;7;64.992;63.691;83.135
2000;4;8;;;
2000;4;9;67.582;66.288;83.089
2000;4;10;67.64;66.382;83.075
2000;4;11;68.314;67.173;83.065
2000;4;12;69.816;68.88;82.634
2000;4;13;71.031;70.204;82.613
2000;4;14;71.95;71.267;82.136
2000;4;15;71.739;71.049;82.131
2000;4;16;72.05;71.434;82.095
2000;4;17;71.778;71.08;81.246
2000;4;18;71.68;70.918;80.337
2000;4;19;71.488;70.688;78.223
2000;4;20;71.125;70.281;78.85
2000;4;21;71.206;70.375;78.422
2000;4;22;70.64;69.67;77.716
2000;4;23;70.426;69.322;76.726
2000;4;24;69.764;68.495;76.744
2000;4;25;68.984;67.574;77.403
2000;4;26;66.99;65.181;76.385
2000;4;27;62.59;60.251;77.037
2000;4;28;57.808;54.868;77.39
2000;4;29;54.23;50.832;78.841
2000;4;30;50.351;46.872;77.392
2000;5;1;48.278;44.488;77.134
2000;5;2;48.023;44.334;77.401
2000;5;3;46.584;42.527;75.88
2000;5;4;46.224;42.178;76.888
2000;5;5;40.883;36.393;74.166
2000;5;6;37.685;32.721;72.479
2000;5;7;33.098;26.653;65.733
2000;5;8;26.961;18.082;59.922
2000;5;9;25.385;16.228;59.255
2000;5;10;23.861;14.454;59.269
2000;5;11;23.668;14.249;58.883
2000;5;12;23.127;13.558;57.324
2000;5;13;22.387;12.731;57.446
2000;5;14;23.146;13.7;60.156
2000;5;15;22.412;13.62;65.138
2000;5;16;21.617;13.356;67.229
2000;5;17;21.426;13.296;68.548
2000;5;18;22.251;14.616;71.647
2000;5;19;27.525;21.071;73.672
2000;5;20;23.078;15.981;74.345
2000;5;21;21.817;14.662;74.14
2000;5;22;21.324;14.113;74.407
2000;5;23;21.238;14.01;74.424
2000;5;24;21.111;13.885;74.431
2000;5;25;19.212;11.717;74.938
2000;5;26;17.334;9.718;73.592
2000;5;27;16.229;8.537;73.866
2000;5;28;16.182;8.504;74.31
2000;5;29;16.092;8.414;74.491
2000;5;30;16.24;8.426;73.683
2000;5;31;16.134;7.995;71.44
2000;6;1;15.497;7.136;70.989
2000;6;2;15.707;7.219;69.937
2000;6;3;15.418;6.43;67.695
2000;6;4;15.634;6.578;67.432
2000;6;5;15.182;6.173;67.291
2000;6;6;15.057;5.588;64.633
2000;6;7;14.77;5.226;64.823
2000;6;8;14.702;5.028;63.68
2000;6;9;14.708;5.161;64.641
2000;6;10;14.06;4.409;63.125
2000;6;11;13.781;4.067;61.141
2000;6;12;13.681;3.768;60.58
2000;6;13;13.686;3.771;60.489
2000;6;14;12.74;3.705;61.033
2000;6;15;12.612;3.448;59.848
2000;6;16;12.91;3.578;57.16
2000;6;17;12.877;3.184;53.914
2000;6;18;12.745;2.737;54.56
2000;6;19;12.691;2.785;55.097
2000;6;20;12.837;2.764;54.338
2000;6;21;12.737;2.659;53.468
2000;6;22;12.732;2.52;53.095
2000;6;23;12.633;2.374;53.616
2000;6;24;12.654;2.461;53.485
2000;6;25;12.476;2.135;51.828
2000;6;26;12.432;2.059;49.196
2000;6;27;12.282;1.847;45.386
2000;6;28;12.109;1.634;41.844
2000;6;29;11.936;1.47;39.959
2000;6;30;11.905;1.433;39.836
