YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;68.162;69.464;68.538
2000;2;25;68.329;69.55;65.899
2000;2;26;67.762;68.948;66.768
2000;2;27;69.52;70.417;72.11
2000;2;28;69.229;70.133;71.875
2000;2;29;69.661;70.569;72.43
2000;3;1;71.24;71.825;79.529
2000;3;2;71.006;71.597;79.489
2000;3;3;71.433;72.025;79.485
2000;3;4;71.202;71.967;78.426
2000;3;5;71.828;72.294;79.918
2000;3;6;72.646;73.224;81.2
2000;3;7;72.193;72.729;80.379
2000;3;8;72.487;73.064;80.762
2000;3;9;72.551;73.178;80.734
2000;3;10;72.808;73.331;80.121
2000;3;11;72.223;72.825;79.04
2000;3;12;69.743;69.895;75.943
2000;3;13;69.456;69.558;75.909
2000;3;14;69.642;69.784;75.855
2000;3;15;69.483;69.599;74.469
2000;3;16;64.13;64.451;64.686
2000;3;17;64.169;64.971;51.497
2000;3;18;64.141;65.047;51.593
2000;3;19;63.853;64.718;51.061
2000;3;20;63.947;64.783;52.616
2000;3;21;63.95;64.814;52.453
2000;3;22;64.77;65.174;57.865
2000;3;23;77.471;77.226;74.422
2000;3;24;78.658;78.552;73.838
2000;3;25;79.078;78.991;73.939
2000;3;26;78.555;78.46;79.144
2000;3;27;77.422;77.323;79.273
2000;3;28;79.305;79.173;82.378
2000;3;29;78.68;78.626;81.17
2000;3;30;78.604;78.525;81.482
2000;3;31;78.071;77.971;81.117
2000;4;1;78.159;78.091;80.831
2000;4;2;79.045;78.983;82.446
2000;4;3;77.752;77.76;80.549
2000;4;4;77.763;77.77;81.391
2000;4;5;77.374;77.335;81.383
2000;4;6;77.117;77.037;80.721
2000;4;7;77.339;77.388;84.618
2000;4;8;;;
2000;4;9;76.914;76.64;85.742
2000;4;10;76.788;76.561;85.522
2000;4;11;77.628;77.529;85.841
2000;4;12;78.59;78.668;85.337
2000;4;13;79.575;79.707;85.622
2000;4;14;80.041;80.279;85.135
2000;4;15;80.152;80.424;85.203
2000;4;16;80.642;80.971;85.11
2000;4;17;80.628;80.945;84.945
2000;4;18;81.034;81.382;84.49
2000;4;19;80.63;81.024;82.155
2000;4;20;80.377;80.731;82.741
2000;4;21;80.473;80.812;82.288
2000;4;22;80.341;80.636;82.198
2000;4;23;80.621;80.919;81.396
2000;4;24;80.217;80.373;81.734
2000;4;25;80.266;80.378;82.752
2000;4;26;80.276;80.321;81.921
2000;4;27;80.125;80.228;82.517
2000;4;28;80.78;81.006;80.743
2000;4;29;81.742;82.151;81.977
2000;4;30;78.778;78.595;80.45
2000;5;1;79.069;79.047;81.07
2000;5;2;78.57;78.721;81.414
2000;5;3;79.027;78.99;80.175
2000;5;4;78.898;78.86;81.001
2000;5;5;73.973;73.839;76.603
2000;5;6;73.674;73.653;77.387
2000;5;7;78.913;77.871;69.414
2000;5;8;80.216;78.022;66.003
2000;5;9;80.145;77.926;66.083
2000;5;10;80.186;77.957;66.233
2000;5;11;80.078;77.823;65.896
2000;5;12;80.024;77.75;65.266
2000;5;13;79.25;76.795;65.943
2000;5;14;77.679;75.273;68.469
2000;5;15;76.78;74.46;69.353
2000;5;16;76.165;73.876;69.55
2000;5;17;76.228;73.942;69.564
2000;5;18;72.014;70.22;71.584
2000;5;19;71.211;69.733;73.298
2000;5;20;68.916;67.239;75.287
2000;5;21;68.469;66.758;75.384
2000;5;22;67.444;65.441;75.156
2000;5;23;67.0;64.921;75.148
2000;5;24;66.851;64.816;74.301
2000;5;25;63.07;60.787;76.39
2000;5;26;60.504;57.687;77.454
2000;5;27;59.073;55.895;76.925
2000;5;28;59.71;56.844;77.642
2000;5;29;59.624;56.75;77.626
2000;5;30;58.95;55.973;77.492
2000;5;31;54.721;50.701;76.308
2000;6;1;52.267;47.734;74.809
2000;6;2;51.594;47.223;75.251
2000;6;3;44.075;37.759;72.45
2000;6;4;43.712;37.389;71.684
2000;6;5;42.072;35.164;71.04
2000;6;6;39.72;31.95;68.104
2000;6;7;38.108;30.041;67.895
2000;6;8;31.63;22.377;67.44
2000;6;9;30.693;21.675;68.446
2000;6;10;29.494;20.199;68.431
2000;6;11;28.134;18.674;67.973
2000;6;12;26.913;17.366;67.509
2000;6;13;27.52;18.095;67.269
2000;6;14;26.918;17.844;68.096
2000;6;15;24.608;14.974;66.723
2000;6;16;23.26;13.12;66.008
2000;6;17;21.529;10.84;64.686
2000;6;18;20.133;8.761;63.483
2000;6;19;19.157;7.301;62.672
2000;6;20;18.695;6.617;62.339
2000;6;21;18.721;6.623;62.096
2000;6;22;18.291;6.092;61.646
2000;6;23;17.966;5.65;62.045
2000;6;24;17.89;5.613;61.747
2000;6;25;17.38;4.963;61.462
2000;6;26;16.747;4.028;60.087
2000;6;27;16.292;3.398;58.773
2000;6;28;16.049;3.091;57.571
2000;6;29;15.962;3.025;54.954
2000;6;30;15.898;2.946;53.612
2000;7;1;15.943;2.883;52.314
2000;7;2;15.81;2.997;51.245
2000;7;3;15.569;2.649;52.285
2000;7;4;15.453;2.383;51.806
2000;7;5;15.387;2.279;51.551
2000;7;6;15.198;2.197;51.204
2000;7;7;14.863;2.08;50.694
2000;7;8;15.023;2.142;51.788
2000;7;9;15.105;2.012;51.41
2000;7;10;14.858;1.879;51.415
2000;7;11;14.855;1.869;51.534
2000;7;12;14.831;1.838;51.535
2000;7;13;14.822;1.835;51.54
2000;7;14;15.035;2.0;51.457
2000;7;15;14.281;2.023;51.842
2000;7;16;14.906;2.869;51.865
2000;7;17;14.704;2.68;51.866
2000;7;18;15.313;3.134;46.92
2000;7;19;14.85;2.201;45.955
2000;7;20;14.016;1.522;45.158
2000;7;21;14.075;1.305;44.584
2000;7;22;14.097;1.329;44.68
2000;7;23;14.144;1.406;44.324
2000;7;24;14.224;1.318;44.413
2000;7;25;14.253;1.312;44.037
2000;7;26;14.317;1.266;43.398
2000;7;27;14.315;1.229;42.728
2000;7;28;14.315;1.213;42.691
2000;7;29;14.289;1.181;42.797
2000;7;30;14.356;1.238;42.273
2000;7;31;14.224;1.126;41.848
2000;8;1;14.394;1.264;41.062
2000;8;2;13.923;1.113;40.977
2000;8;3;13.902;1.132;41.043
2000;8;4;13.938;1.108;40.993
2000;8;5;14.184;1.341;40.735
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;13.48;1.297;41.065
2000;8;19;14.053;2.043;40.587
2000;8;20;14.14;1.704;41.38
2000;8;21;14.274;1.647;40.652
2000;8;22;13.803;1.607;40.653
2000;8;23;13.789;1.422;41.885
2000;8;24;13.733;1.367;41.99
2000;8;25;13.769;1.396;42.181
2000;8;26;13.549;1.234;44.085
