YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;65.199;66.819;70.911
2000;2;25;65.178;66.851;65.729
2000;2;26;64.807;66.217;65.245
2000;2;27;66.518;68.603;74.571
2000;2;28;66.388;68.535;73.666
2000;2;29;66.481;68.46;75.565
2000;3;1;67.533;70.155;77.032
2000;3;2;67.3;70.153;76.958
2000;3;3;67.443;70.354;76.062
2000;3;4;67.534;70.3;76.862
2000;3;5;68.976;70.72;80.34
2000;3;6;69.351;71.245;81.468
2000;3;7;69.331;71.233;81.376
2000;3;8;69.262;71.138;81.653
2000;3;9;69.221;71.022;81.822
2000;3;10;69.436;71.221;82.322
2000;3;11;68.888;70.641;81.197
2000;3;12;68.319;69.382;81.896
2000;3;13;68.243;69.245;81.903
2000;3;14;68.33;69.342;81.933
2000;3;15;68.335;69.336;81.584
2000;3;16;63.475;63.814;73.19
2000;3;17;58.874;60.498;51.433
2000;3;18;58.991;61.346;51.806
2000;3;19;57.684;58.423;50.506
2000;3;20;58.506;59.222;51.776
2000;3;21;57.9;59.055;51.925
2000;3;22;60.29;60.709;53.43
2000;3;23;90.35;90.384;82.359
2000;3;24;90.283;90.372;82.395
2000;3;25;90.294;90.383;82.318
2000;3;26;84.276;84.849;82.131
2000;3;27;79.546;79.692;81.371
2000;3;28;82.715;83.017;82.334
2000;3;29;81.171;81.686;82.297
2000;3;30;81.171;81.671;82.315
2000;3;31;80.168;80.462;81.239
2000;4;1;80.351;80.769;81.389
2000;4;2;82.143;82.975;82.282
2000;4;3;79.517;80.2;81.835
2000;4;4;79.505;80.193;81.846
2000;4;5;79.488;80.168;81.835
2000;4;6;80.267;80.887;79.341
2000;4;7;79.456;79.827;84.241
2000;4;8;;;
2000;4;9;79.419;79.605;84.62
2000;4;10;78.394;78.235;84.275
2000;4;11;78.968;79.599;84.81
2000;4;12;79.326;80.365;84.445
2000;4;13;80.003;81.226;84.537
2000;4;14;80.102;81.487;84.156
2000;4;15;79.994;81.553;84.231
2000;4;16;79.976;81.529;84.099
2000;4;17;80.077;81.592;84.133
2000;4;18;80.531;82.108;83.609
2000;4;19;80.313;81.805;81.904
2000;4;20;80.241;81.719;82.726
2000;4;21;80.357;81.773;82.034
2000;4;22;80.593;81.865;82.094
2000;4;23;80.808;82.067;80.995
2000;4;24;80.356;81.569;81.011
2000;4;25;80.376;81.429;82.773
2000;4;26;80.594;81.254;81.637
2000;4;27;80.489;81.243;82.486
2000;4;28;79.598;81.031;80.134
2000;4;29;78.4;80.58;81.922
2000;4;30;78.517;80.006;78.778
2000;5;1;77.026;78.641;80.08
2000;5;2;76.088;77.7;79.788
2000;5;3;77.202;78.953;80.107
2000;5;4;77.108;78.787;80.116
2000;5;5;75.004;74.912;76.479
2000;5;6;73.58;74.043;77.949
2000;5;7;81.487;79.427;71.707
2000;5;8;84.117;77.223;65.602
2000;5;9;84.016;77.052;65.569
2000;5;10;84.1;77.13;65.613
2000;5;11;83.821;76.491;64.97
2000;5;12;83.291;75.638;65.082
2000;5;13;83.497;75.507;64.68
2000;5;14;83.357;75.867;67.469
2000;5;15;82.218;75.976;68.991
2000;5;16;81.982;75.588;68.991
2000;5;17;81.917;75.534;68.982
2000;5;18;76.722;71.733;71.482
2000;5;19;75.403;72.232;72.952
2000;5;20;72.604;67.557;74.428
2000;5;21;72.808;68.092;74.517
2000;5;22;71.565;65.531;74.148
2000;5;23;71.569;65.536;74.119
2000;5;24;71.546;65.522;74.153
2000;5;25;67.301;59.512;76.456
2000;5;26;66.874;59.022;76.245
2000;5;27;65.625;56.339;75.597
2000;5;28;65.828;57.286;76.718
2000;5;29;65.837;57.289;76.681
2000;5;30;65.575;56.885;76.582
2000;5;31;62.331;50.011;74.948
2000;6;1;60.419;44.997;73.613
2000;6;2;60.447;45.998;73.837
2000;6;3;58.65;40.187;72.113
2000;6;4;58.831;41.517;71.992
2000;6;5;59.038;41.122;71.328
2000;6;6;58.474;39.692;70.893
2000;6;7;58.495;39.545;70.646
2000;6;8;55.141;33.37;69.848
2000;6;9;53.954;32.978;70.58
2000;6;10;54.38;33.006;70.29
2000;6;11;52.987;31.065;69.504
2000;6;12;50.14;26.577;68.667
2000;6;13;50.512;27.558;68.275
2000;6;14;49.608;28.758;68.763
2000;6;15;48.338;24.008;66.218
2000;6;16;47.613;21.164;65.855
2000;6;17;47.66;19.462;64.967
2000;6;18;46.925;16.728;64.438
2000;6;19;46.271;14.76;64.166
2000;6;20;46.428;15.088;64.319
2000;6;21;45.547;13.41;63.872
2000;6;22;45.148;12.342;63.124
2000;6;23;44.748;11.544;63.497
2000;6;24;44.153;10.909;63.369
2000;6;25;43.533;9.233;63.118
2000;6;26;42.585;5.943;61.54
2000;6;27;42.406;4.582;59.834
2000;6;28;42.535;4.348;58.613
2000;6;29;42.468;4.307;55.997
2000;6;30;42.747;4.252;55.015
2000;7;1;43.075;4.292;53.633
2000;7;2;42.35;3.649;52.147
2000;7;3;42.378;3.449;53.418
2000;7;4;42.815;3.718;53.226
2000;7;5;42.834;3.697;53.081
2000;7;6;42.337;3.62;52.596
2000;7;7;41.565;3.879;52.065
2000;7;8;41.959;3.986;53.945
2000;7;9;42.584;4.0;53.73
2000;7;10;41.888;3.463;53.856
2000;7;11;42.081;3.541;53.782
2000;7;12;42.038;3.538;53.816
2000;7;13;42.066;3.564;53.8
2000;7;14;42.542;4.237;53.878
2000;7;15;40.351;4.582;54.887
2000;7;16;40.541;5.839;54.77
2000;7;17;39.807;4.981;54.931
2000;7;18;41.305;6.592;46.007
2000;7;19;42.187;4.25;45.773
2000;7;20;40.714;3.361;46.367
2000;7;21;41.114;3.135;46.53
2000;7;22;41.046;3.067;46.579
2000;7;23;41.225;3.635;45.783
2000;7;24;41.503;3.246;45.973
2000;7;25;41.48;3.554;46.573
2000;7;26;41.479;3.113;46.128
2000;7;27;41.781;3.071;45.655
2000;7;28;41.793;3.058;45.665
2000;7;29;41.851;2.998;46.024
2000;7;30;41.87;3.354;45.894
2000;7;31;41.67;2.789;45.426
2000;8;1;42.225;3.361;44.636
2000;8;2;41.646;3.335;44.702
2000;8;3;41.456;3.649;44.806
2000;8;4;41.587;3.329;44.765
2000;8;5;41.614;3.482;44.68
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;38.96;2.828;48.493
2000;8;19;39.698;4.348;47.568
2000;8;20;40.095;3.594;48.203
2000;8;21;40.764;3.602;47.141
2000;8;22;39.84;3.627;46.974
2000;8;23;39.754;3.683;48.542
2000;8;24;39.416;3.749;48.249
2000;8;25;39.225;3.43;48.308
2000;8;26;39.006;3.276;50.016
2000;8;27;38.639;3.917;50.052
2000;8;28;38.945;4.044;52.204
2000;8;29;39.085;3.992;51.066
2000;8;30;39.372;3.919;51.54
2000;8;31;39.037;3.79;52.824
2000;9;1;39.009;4.155;53.276
2000;9;2;38.973;4.207;54.582
2000;9;3;39.149;4.266;52.45
2000;9;4;39.29;4.267;52.46
2000;9;5;38.587;4.582;56.066
2000;9;6;38.488;4.872;58.743
2000;9;7;37.587;4.667;62.427
2000;9;8;36.914;5.295;66.046
2000;9;9;37.358;5.727;66.775
2000;9;10;38.993;7.27;70.028
2000;9;11;39.487;7.045;71.689
2000;9;12;38.617;10.14;69.306
2000;9;13;39.547;11.375;69.585
2000;9;14;43.231;16.947;70.596
2000;9;15;44.813;18.091;70.916
2000;9;16;48.542;26.412;68.978
2000;9;17;46.715;24.047;68.605
2000;9;18;47.167;24.402;68.39
2000;9;19;48.167;25.537;68.171
2000;9;20;47.357;23.568;67.72
2000;9;21;48.22;26.159;67.752
2000;9;22;47.207;23.787;66.53
2000;9;23;46.929;22.608;62.642
2000;9;24;47.128;22.215;62.398
2000;9;25;44.652;18.184;57.587
2000;9;26;43.392;18.113;55.916
2000;9;27;41.895;13.86;52.925
2000;9;28;47.614;25.208;54.083
2000;9;29;53.596;35.651;53.143
2000;9;30;67.163;58.994;68.804
2000;10;1;68.626;61.809;68.575
2000;10;2;64.992;57.244;78.255
2000;10;3;65.138;58.655;81.367
2000;10;4;65.031;58.82;77.886
2000;10;5;67.813;62.523;79.84
2000;10;6;64.729;57.502;76.775
2000;10;7;62.939;55.134;79.539
2000;10;8;63.424;55.523;78.908
2000;10;9;62.366;53.966;77.829
2000;10;10;63.065;54.646;78.483
2000;10;11;61.265;52.892;77.048
2000;10;12;60.981;53.035;78.54
2000;10;13;61.813;54.104;75.531
2000;10;14;62.866;55.508;73.259
2000;10;15;64.004;57.227;76.937
2000;10;16;65.298;60.35;75.984
2000;10;17;64.848;59.866;71.267
2000;10;18;68.278;66.125;68.306
2000;10;19;68.73;66.238;65.352
2000;10;20;68.447;65.614;69.026
2000;10;21;67.946;65.086;72.177
2000;10;22;65.263;59.836;69.327
2000;10;23;67.465;64.79;76.268
2000;10;24;66.714;63.638;77.013
2000;10;25;66.067;63.385;78.956
2000;10;26;64.705;61.541;75.952
2000;10;27;65.445;64.503;78.672
2000;10;28;66.632;66.862;82.291
2000;10;29;65.216;64.584;77.31
2000;10;30;65.606;65.154;77.702
2000;10;31;65.249;64.654;74.647
2000;11;1;;;
2000;11;2;;;
2000;11;3;;;
2000;11;4;;;
2000;11;5;;;
2000;11;6;;;
2000;11;7;;;
2000;11;8;;;
2000;11;9;;;
2000;11;10;;;
2000;11;11;;;
2000;11;12;;;
2000;11;13;;;
2000;11;14;;;
2000;11;15;;;
2000;11;16;;;
2000;11;17;;;
2000;11;18;;;
2000;11;19;;;
2000;11;20;;;
2000;11;21;;;
2000;11;22;;;
2000;11;23;;;
2000;11;24;;;
2000;11;25;;;
2000;11;26;;;
2000;11;27;;;
2000;11;28;;;
2000;11;29;;;
2000;11;30;;;
2000;12;1;;;
2000;12;2;;;
2000;12;3;;;
2000;12;4;;;
2000;12;5;;;
2000;12;6;;;
2000;12;7;;;
2000;12;8;;;
2000;12;9;;;
2000;12;10;;;
2000;12;11;;;
2000;12;12;;;
2000;12;13;;;
2000;12;14;;;
2000;12;15;;;
2000;12;16;;;
2000;12;17;;;
2000;12;18;;;
2000;12;19;;;
2000;12;20;;;
2000;12;21;;;
2000;12;22;;;
2000;12;23;;;
2000;12;24;;;
2000;12;25;;;
2000;12;26;;;
2000;12;27;;;
2000;12;28;;;
2000;12;29;;;
2000;12;30;;;
2000;12;31;;;
2001;1;1;;;
2001;1;2;;;
2001;1;3;;;
2001;1;4;;;
2001;1;5;;;
2001;1;6;;;
2001;1;7;;;
2001;1;8;;;
2001;1;9;;;
2001;1;10;;;
2001;1;11;;;
2001;1;12;;;
2001;1;13;;;
2001;1;14;;;
2001;1;15;;;
2001;1;16;;;
2001;1;17;;;
2001;1;18;;;
2001;1;19;;;
2001;1;20;;;
2001;1;21;;;
2001;1;22;;;
2001;1;23;;;
2001;1;24;;;
2001;1;25;;;
2001;1;26;;;
2001;1;27;;;
2001;1;28;;;
2001;1;29;;;
2001;1;30;;;
2001;1;31;;;
2001;2;1;69.663;71.545;88.001
2001;2;2;69.94;70.952;84.198
2001;2;3;69.965;71.322;81.315
2001;2;4;72.999;75.557;83.703
2001;2;5;70.59;72.462;82.564
2001;2;6;69.047;70.094;85.366
2001;2;7;69.071;70.317;83.781
2001;2;8;69.671;71.116;86.298
2001;2;9;69.286;70.226;87.762
2001;2;10;65.723;64.945;86.434
2001;2;11;63.946;61.98;87.164
2001;2;12;62.885;60.929;85.026
2001;2;13;62.217;60.084;87.186
2001;2;14;62.35;61.224;86.837
2001;2;15;62.535;61.607;85.37
2001;2;16;63.446;63.167;85.236
2001;2;17;59.541;60.244;71.835
2001;2;18;67.228;64.993;87.209
2001;2;19;67.057;64.913;87.458
2001;2;20;68.984;68.246;86.071
2001;2;21;68.55;68.012;86.488
2001;2;22;68.756;68.414;79.443
2001;2;23;69.35;68.566;85.655
2001;2;24;69.07;68.351;83.093
2001;2;25;69.67;69.498;86.286
2001;2;26;69.169;68.863;88.262
2001;2;27;69.442;69.128;83.421
2001;2;28;69.352;69.048;88.248
2001;3;1;69.339;69.579;80.11
2001;3;2;69.638;70.078;82.556
2001;3;3;68.783;68.425;81.185
2001;3;4;70.193;70.449;78.93
2001;3;5;69.692;70.393;88.416
2001;3;6;70.07;71.203;88.263
2001;3;7;70.105;71.193;88.433
2001;3;8;77.133;78.49;74.874
2001;3;9;76.983;78.061;76.629
2001;3;10;77.166;78.145;77.386
2001;3;11;76.935;78.043;78.143
2001;3;12;77.099;77.946;78.096
2001;3;13;77.566;78.706;78.698
2001;3;14;76.879;78.112;79.635
2001;3;15;79.016;81.028;81.452
2001;3;16;79.221;83.0;85.608
2001;3;17;79.678;82.822;86.48
2001;3;18;79.687;82.815;86.494
2001;3;19;79.44;82.834;85.75
2001;3;20;78.403;81.769;86.857
2001;3;21;78.368;81.721;86.61
2001;3;22;77.024;79.357;86.798
2001;3;23;74.749;76.423;86.969
2001;3;24;74.861;76.46;86.943
2001;3;25;73.42;74.282;87.362
2001;3;26;73.502;74.093;87.539
2001;3;27;73.495;73.594;87.373
2001;3;28;72.16;73.176;84.182
2001;3;29;72.302;73.3;84.282
2001;3;30;73.357;74.176;83.682
2001;3;31;74.026;74.807;83.089
2001;4;1;73.975;74.873;83.312
2001;4;2;73.662;74.72;83.977
2001;4;3;74.749;76.152;84.561
2001;4;4;75.152;76.652;85.14
2001;4;5;74.854;76.223;85.399
2001;4;6;74.825;76.336;84.741
2001;4;7;74.488;76.058;85.063
2001;4;8;75.247;76.696;84.851
2001;4;9;74.93;76.354;85.921
2001;4;10;74.356;75.239;85.017
2001;4;11;74.446;75.519;84.882
2001;4;12;74.525;75.36;84.558
2001;4;13;74.754;75.486;84.136
2001;4;14;75.13;75.698;81.859
2001;4;15;75.142;75.418;80.62
2001;4;16;75.6;75.365;80.589
2001;4;17;76.102;76.219;80.167
2001;4;18;77.055;76.972;79.741
2001;4;19;78.512;78.257;79.122
2001;4;20;77.694;76.978;78.877
2001;4;21;78.249;77.085;78.558
2001;4;22;78.403;77.449;78.392
2001;4;23;78.558;77.127;78.305
2001;4;24;78.226;76.579;78.12
2001;4;25;76.826;74.808;78.387
2001;4;26;77.024;74.992;77.911
2001;4;27;76.986;74.989;78.032
2001;4;28;76.613;74.648;78.835
2001;4;29;76.284;74.36;78.591
2001;4;30;76.329;74.567;79.534
