YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;57.884;57.883;
2000;2;25;65.888;65.888;
2000;2;26;65.481;65.481;
2000;2;27;65.779;65.778;
2000;2;28;65.786;65.786;
2000;2;29;70.143;70.143;
2000;3;1;67.798;67.799;
2000;3;2;70.244;70.245;
2000;3;3;69.867;69.867;
2000;3;4;69.916;69.916;
2000;3;5;72.267;72.269;
2000;3;6;69.315;69.316;
2000;3;7;74.147;74.149;
2000;3;8;73.722;73.725;
2000;3;9;73.634;73.636;
2000;3;10;73.293;73.296;
2000;3;11;83.25;83.254;
2000;3;12;77.239;77.242;
2000;3;13;76.532;76.535;
2000;3;14;76.255;76.257;
2000;3;15;74.697;74.699;
2000;3;16;75.385;75.387;
2000;3;17;71.471;71.473;
2000;3;18;71.428;71.43;
2000;3;19;70.306;70.309;
2000;3;20;70.331;70.334;
2000;3;21;70.349;70.351;
2000;3;22;66.461;66.463;
2000;3;23;73.993;73.996;
2000;3;24;72.934;72.938;
2000;3;25;73.665;73.668;
2000;3;26;74.695;74.7;
2000;3;27;78.385;78.39;
2000;3;28;78.734;78.74;
2000;3;29;73.425;73.429;
2000;3;30;74.045;74.049;
2000;3;31;71.94;71.943;
2000;4;1;72.402;72.406;
2000;4;2;70.899;70.902;
2000;4;3;67.677;67.679;
2000;4;4;68.044;68.048;
2000;4;5;67.021;67.023;
2000;4;6;67.831;67.833;
2000;4;7;67.668;67.672;
2000;4;8;;;
2000;4;9;65.403;65.413;
2000;4;10;65.137;65.148;
2000;4;11;65.582;65.593;
2000;4;12;65.578;65.59;
2000;4;13;65.151;65.162;
2000;4;14;64.219;64.228;
2000;4;15;65.836;65.84;
2000;4;16;66.056;66.061;
2000;4;17;65.905;65.91;
2000;4;18;65.733;65.744;
2000;4;19;61.476;61.483;
2000;4;20;61.497;61.504;
2000;4;21;61.448;61.455;
2000;4;22;61.607;61.614;
2000;4;23;61.249;61.257;
2000;4;24;52.756;52.765;
2000;4;25;51.377;51.392;
2000;4;26;50.037;50.051;
2000;4;27;51.917;51.932;
2000;4;28;53.043;53.058;
2000;4;29;50.657;50.672;
2000;4;30;50.97;50.985;
2000;5;1;47.252;47.266;
2000;5;2;48.361;48.375;
2000;5;3;43.358;43.37;
2000;5;4;42.653;42.665;
2000;5;5;41.555;41.567;
2000;5;6;37.448;37.459;
