YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;60.873;61.653;51.809
2000;2;25;72.415;73.375;77.052
2000;2;26;72.361;73.277;77.457
2000;2;27;72.125;72.982;77.274
2000;2;28;71.881;72.875;75.239
2000;2;29;75.679;76.885;84.624
2000;3;1;74.649;75.662;81.369
2000;3;2;75.623;76.688;85.001
2000;3;3;75.084;75.925;84.401
2000;3;4;75.462;76.412;84.244
2000;3;5;78.283;79.354;82.414
2000;3;6;74.524;75.301;85.179
2000;3;7;77.234;78.023;84.934
2000;3;8;77.051;77.67;87.458
2000;3;9;77.19;77.866;87.229
2000;3;10;76.784;77.429;86.033
2000;3;11;74.448;74.504;82.818
2000;3;12;75.141;75.512;86.156
2000;3;13;75.664;75.909;85.207
2000;3;14;74.401;75.239;83.865
2000;3;15;75.6;75.983;82.245
2000;3;16;76.142;76.487;83.151
2000;3;17;75.627;76.038;83.644
2000;3;18;75.956;76.064;82.012
2000;3;19;74.715;75.728;75.983
2000;3;20;75.868;76.306;78.139
2000;3;21;75.499;76.336;79.522
2000;3;22;74.561;75.236;79.503
2000;3;23;78.176;77.814;75.126
2000;3;24;79.625;78.266;73.618
2000;3;25;80.571;78.721;73.975
2000;3;26;82.433;79.971;70.651
2000;3;27;83.253;80.272;69.86
2000;3;28;84.052;82.199;70.911
2000;3;29;81.074;79.383;61.649
2000;3;30;80.303;78.851;65.621
2000;3;31;79.973;78.393;65.663
2000;4;1;81.472;79.905;66.84
2000;4;2;81.906;80.708;71.683
2000;4;3;79.284;78.297;68.165
2000;4;4;78.934;78.847;74.523
2000;4;5;78.152;77.84;74.467
2000;4;6;78.222;77.872;74.795
2000;4;7;80.464;79.832;75.704
2000;4;8;;;
2000;4;9;77.745;77.05;76.812
2000;4;10;77.43;76.725;77.068
2000;4;11;76.748;75.812;77.157
2000;4;12;76.237;75.286;76.773
2000;4;13;72.321;71.176;77.574
2000;4;14;72.147;71.011;77.005
2000;4;15;70.991;69.571;77.537
2000;4;16;71.273;69.94;77.605
2000;4;17;71.402;70.093;77.609
2000;4;18;71.948;70.677;78.42
2000;4;19;67.677;67.277;77.64
2000;4;20;67.781;67.462;77.858
2000;4;21;67.847;67.492;78.188
2000;4;22;67.789;67.415;77.814
