YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;66.217;69.79;64.938
2000;2;25;66.269;69.802;64.218
2000;2;26;65.954;69.458;66.686
2000;2;27;67.836;70.535;65.154
2000;2;28;67.54;70.547;65.587
2000;2;29;67.879;70.479;65.075
2000;3;1;72.091;72.522;81.244
2000;3;2;71.761;72.159;80.763
2000;3;3;71.972;72.289;80.194
2000;3;4;71.547;72.549;78.425
2000;3;5;72.414;72.609;78.556
2000;3;6;73.441;73.997;80.822
2000;3;7;72.959;73.515;78.997
2000;3;8;73.174;73.728;79.666
2000;3;9;73.331;74.134;79.689
2000;3;10;73.559;73.808;77.166
2000;3;11;73.449;74.295;78.949
2000;3;12;70.57;70.077;70.303
2000;3;13;70.363;69.772;70.343
2000;3;14;70.313;69.776;70.143
2000;3;15;70.607;70.075;69.148
2000;3;16;65.077;66.809;56.332
2000;3;17;65.143;66.955;53.344
2000;3;18;65.111;67.039;53.473
2000;3;19;65.301;67.468;52.528
2000;3;20;65.197;67.446;52.364
2000;3;21;65.482;67.503;52.288
2000;3;22;65.564;66.414;59.067
2000;3;23;67.539;67.332;64.317
2000;3;24;71.921;74.033;60.251
2000;3;25;72.391;74.536;60.877
2000;3;26;76.48;78.426;77.625
2000;3;27;77.271;78.543;79.65
2000;3;28;78.765;79.91;84.523
2000;3;29;78.624;80.005;81.969
2000;3;30;78.571;79.89;82.343
2000;3;31;78.254;79.516;82.559
2000;4;1;78.078;79.39;81.594
2000;4;2;78.788;79.98;84.311
2000;4;3;77.983;79.407;81.936
2000;4;4;78.057;79.311;84.114
2000;4;5;77.961;79.255;83.834
2000;4;6;77.159;78.052;83.384
2000;4;7;77.374;77.996;85.833
2000;4;8;;;
2000;4;9;78.112;77.428;87.913
2000;4;10;77.844;77.171;87.821
2000;4;11;78.29;77.752;87.886
2000;4;12;79.501;79.609;87.255
2000;4;13;80.497;80.777;87.77
2000;4;14;80.761;81.38;87.359
2000;4;15;80.938;81.609;87.381
2000;4;16;81.303;82.107;87.227
2000;4;17;81.389;82.331;86.836
2000;4;18;81.792;82.933;86.373
2000;4;19;81.386;82.711;84.077
2000;4;20;81.433;82.755;84.436
2000;4;21;81.571;82.912;84.071
2000;4;22;81.417;82.883;83.897
2000;4;23;81.791;83.286;83.381
2000;4;24;82.088;83.382;83.424
2000;4;25;82.35;83.554;83.871
2000;4;26;82.344;83.447;83.433
2000;4;27;82.273;83.672;83.619
2000;4;28;83.617;85.101;82.845
2000;4;29;87.943;90.665;83.982
2000;4;30;89.048;91.953;84.128
2000;5;1;88.998;91.857;84.167
2000;5;2;88.013;90.917;84.405
2000;5;3;88.94;91.832;82.585
2000;5;4;88.64;91.368;84.115
2000;5;5;79.303;82.14;78.118
2000;5;6;79.013;81.709;77.701
2000;5;7;89.648;90.718;69.117
2000;5;8;91.517;90.408;68.61
2000;5;9;91.463;90.357;69.198
2000;5;10;91.506;90.369;69.336
2000;5;11;91.475;90.392;69.316
2000;5;12;91.861;90.934;67.788
2000;5;13;91.117;89.754;69.364
2000;5;14;89.248;88.821;72.106
2000;5;15;88.894;88.29;72.262
2000;5;16;88.279;87.663;72.375
2000;5;17;88.141;87.442;72.387
2000;5;18;84.058;84.695;75.236
2000;5;19;83.401;83.994;75.748
2000;5;20;82.137;83.206;78.624
2000;5;21;81.627;82.598;78.493
2000;5;22;81.164;81.929;78.634
2000;5;23;81.194;81.966;78.654
2000;5;24;80.644;81.929;75.976
2000;5;25;79.154;81.206;77.646
2000;5;26;76.043;75.916;80.016
2000;5;27;75.961;75.756;80.059
2000;5;28;74.442;73.84;80.073
2000;5;29;74.443;73.855;80.079
2000;5;30;74.272;73.568;80.13
2000;5;31;69.866;66.175;79.674
2000;6;1;68.697;64.653;78.881
2000;6;2;64.746;59.068;78.942
2000;6;3;61.612;52.795;77.045
2000;6;4;61.738;52.362;75.235
2000;6;5;59.989;49.209;75.021
2000;6;6;59.061;44.258;68.684
2000;6;7;57.912;42.454;68.697
2000;6;8;50.566;30.571;68.097
2000;6;9;48.048;28.227;69.955
2000;6;10;48.142;28.302;70.404
2000;6;11;47.365;27.024;70.218
2000;6;12;46.779;26.295;70.277
2000;6;13;46.477;26.012;70.335
2000;6;14;45.356;24.719;71.529
2000;6;15;44.974;24.279;70.653
2000;6;16;43.97;22.405;69.616
2000;6;17;42.591;19.734;67.505
2000;6;18;42.863;18.648;65.874
2000;6;19;43.044;17.4;64.418
2000;6;20;42.278;15.284;63.577
2000;6;21;42.564;15.711;63.565
2000;6;22;42.126;15.113;63.412
2000;6;23;42.179;14.812;63.74
2000;6;24;42.03;14.63;63.382
2000;6;25;41.427;13.753;63.084
2000;6;26;41.049;12.922;62.408
2000;6;27;40.48;11.978;61.32
2000;6;28;39.551;10.612;59.79
2000;6;29;39.53;10.746;57.169
2000;6;30;39.095;10.433;55.505
2000;7;1;39.235;10.334;54.321
2000;7;2;39.12;10.955;53.307
2000;7;3;38.574;10.059;54.525
2000;7;4;38.132;9.062;53.724
2000;7;5;38.057;8.789;53.245
2000;7;6;37.769;8.44;53.011
2000;7;7;37.266;8.001;52.657
2000;7;8;36.644;7.337;52.892
2000;7;9;37.354;7.464;52.669
2000;7;10;37.25;7.203;52.49
2000;7;11;37.009;7.049;52.69
2000;7;12;36.997;7.027;52.669
2000;7;13;36.997;7.02;52.689
2000;7;14;37.427;7.368;52.64
2000;7;15;36.481;6.805;52.379
2000;7;16;37.021;7.698;52.539
2000;7;17;36.88;7.571;52.565
2000;7;18;36.794;7.638;51.981
2000;7;19;36.858;7.686;51.145
2000;7;20;35.222;6.28;48.448
2000;7;21;35.382;5.688;47.178
2000;7;22;35.579;5.932;47.437
2000;7;23;35.543;5.931;47.275
2000;7;24;35.52;5.794;47.463
2000;7;25;36.175;5.956;46.393
2000;7;26;36.436;5.966;45.582
2000;7;27;36.002;5.672;44.996
2000;7;28;36.039;5.649;44.868
2000;7;29;35.999;5.587;44.92
2000;7;30;36.391;5.864;44.396
2000;7;31;35.935;5.581;43.971
2000;8;1;36.083;5.909;43.351
2000;8;2;34.352;4.822;42.92
2000;8;3;34.602;4.903;42.962
2000;8;4;34.596;4.939;42.947
2000;8;5;34.952;6.231;42.387
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;34.25;5.449;39.116
2000;8;19;34.29;5.876;38.835
2000;8;20;34.785;5.838;39.357
2000;8;21;34.905;5.65;39.485
2000;8;22;34.059;5.463;39.489
2000;8;23;34.307;5.956;40.208
2000;8;24;34.506;5.934;40.48
2000;8;25;34.616;5.646;40.874
2000;8;26;33.553;5.258;45.279
2000;8;27;33.452;5.956;45.197
2000;8;28;34.347;6.295;46.21
2000;8;29;34.255;6.172;45.767
2000;8;30;34.348;6.14;45.794
2000;8;31;34.374;6.145;45.044
2000;9;1;34.276;6.123;44.309
2000;9;2;34.369;6.321;45.131
2000;9;3;34.237;6.183;43.393
2000;9;4;34.238;6.135;43.337
2000;9;5;34.098;6.31;44.254
2000;9;6;33.93;6.392;44.697
2000;9;7;32.76;5.745;45.782
2000;9;8;31.769;5.918;45.598
2000;9;9;31.73;5.903;45.662
2000;9;10;33.962;6.913;50.936
2000;9;11;33.358;7.221;53.624
2000;9;12;32.527;7.354;57.226
2000;9;13;32.731;8.17;58.718
2000;9;14;33.186;8.261;62.609
2000;9;15;34.427;8.184;63.119
2000;9;16;34.406;9.329;64.423
2000;9;17;34.158;9.39;65.494
2000;9;18;34.714;9.438;64.858
2000;9;19;34.338;8.92;64.468
2000;9;20;34.78;8.896;64.009
2000;9;21;33.818;8.987;65.165
2000;9;22;33.579;8.756;65.815
2000;9;23;33.084;8.201;61.883
2000;9;24;32.394;7.324;60.677
2000;9;25;32.923;7.732;61.732
2000;9;26;31.361;9.628;59.278
2000;9;27;37.34;19.91;61.399
2000;9;28;37.525;20.957;59.799
2000;9;29;44.449;34.74;60.513
2000;9;30;55.933;47.045;74.671
2000;10;1;59.746;53.477;77.044
2000;10;2;58.169;50.398;77.005
2000;10;3;57.003;48.585;76.607
2000;10;4;64.518;60.359;77.417
2000;10;5;66.306;62.714;81.974
2000;10;6;64.94;61.177;82.838
