YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;72.083;72.083;
2000;2;25;72.123;72.123;
2000;2;26;71.213;71.213;
2000;2;27;71.602;71.602;
2000;2;28;71.539;71.539;
2000;2;29;71.829;71.829;
2000;3;1;72.874;72.874;
2000;3;2;72.423;72.423;
2000;3;3;72.943;72.943;
2000;3;4;72.9;72.9;
2000;3;5;73.238;73.238;
2000;3;6;74.95;74.95;
2000;3;7;74.51;74.51;
2000;3;8;74.95;74.95;
2000;3;9;75.019;75.019;
2000;3;10;75.122;75.122;
2000;3;11;74.958;74.958;
2000;3;12;70.011;70.011;
2000;3;13;69.294;69.294;
2000;3;14;70.087;70.087;
2000;3;15;69.966;69.966;
2000;3;16;64.862;64.862;
2000;3;17;65.064;65.064;
2000;3;18;64.943;64.943;
2000;3;19;65.335;65.335;
2000;3;20;65.166;65.166;
2000;3;21;65.384;65.384;
2000;3;22;65.387;65.387;
2000;3;23;74.0;74.0;
2000;3;24;74.532;74.532;
2000;3;25;74.56;74.56;
2000;3;26;77.198;77.198;
2000;3;27;77.722;77.722;
2000;3;28;77.784;77.784;
2000;3;29;77.63;77.63;
2000;3;30;77.636;77.636;
2000;3;31;77.503;77.503;
2000;4;1;77.909;77.909;
2000;4;2;77.562;77.562;
2000;4;3;77.466;77.466;
2000;4;4;77.462;77.462;
2000;4;5;77.202;77.202;
2000;4;6;77.064;77.064;
2000;4;7;77.115;77.115;
2000;4;8;;;
2000;4;9;76.184;76.184;
2000;4;10;77.396;77.396;
2000;4;11;78.041;78.041;
2000;4;12;79.717;79.717;
2000;4;13;81.155;81.155;
2000;4;14;81.775;81.775;
2000;4;15;81.594;81.594;
2000;4;16;81.703;81.703;
2000;4;17;81.549;81.549;
2000;4;18;82.245;82.245;
2000;4;19;81.918;81.918;
2000;4;20;81.748;81.748;
2000;4;21;81.881;81.881;
2000;4;22;81.459;81.459;
2000;4;23;81.81;81.81;
2000;4;24;81.084;81.084;
2000;4;25;80.861;80.861;
2000;4;26;80.829;80.829;
2000;4;27;81.004;81.004;
2000;4;28;83.429;83.429;
2000;4;29;86.855;86.855;
2000;4;30;89.328;89.328;
2000;5;1;89.025;89.025;
2000;5;2;89.05;89.05;
2000;5;3;88.977;88.977;
2000;5;4;88.824;88.824;
2000;5;5;73.914;73.914;
2000;5;6;75.385;75.385;
2000;5;7;85.595;85.595;
2000;5;8;84.827;84.827;
2000;5;9;84.687;84.687;
2000;5;10;84.665;84.665;
2000;5;11;84.626;84.626;
2000;5;12;84.112;84.112;
2000;5;13;81.623;81.623;
2000;5;14;78.496;78.496;
2000;5;15;77.456;77.456;
2000;5;16;77.053;77.053;
2000;5;17;77.331;77.331;
2000;5;18;74.653;74.653;
2000;5;19;75.2;75.2;
2000;5;20;70.586;70.586;
2000;5;21;71.294;71.294;
2000;5;22;68.291;68.291;
2000;5;23;65.487;65.487;
2000;5;24;64.575;64.575;
2000;5;25;59.573;59.573;
2000;5;26;53.364;53.364;
2000;5;27;52.3;52.3;
2000;5;28;52.462;52.462;
2000;5;29;52.003;52.003;
2000;5;30;51.36;51.36;
2000;5;31;40.35;40.35;
2000;6;1;42.366;42.366;
2000;6;2;40.718;40.718;
2000;6;3;27.957;27.957;
2000;6;4;27.943;27.943;
2000;6;5;23.697;23.697;
2000;6;6;22.588;22.588;
2000;6;7;21.102;21.102;
2000;6;8;8.624;8.624;
2000;6;9;5.614;5.614;
2000;6;10;4.242;4.242;
2000;6;11;2.05;2.05;
2000;6;12;1.688;1.688;
2000;6;13;2.005;2.005;
2000;6;14;3.631;3.631;
2000;6;15;1.928;1.928;
2000;6;16;0.451;0.451;
2000;6;17;0.173;0.173;
2000;6;18;0.019;0.019;
2000;6;19;0.019;0.019;
2000;6;20;0.018;0.018;
2000;6;21;0.0;0.0;
2000;6;22;0.0;0.0;
2000;6;23;0.002;0.002;
2000;6;24;0.0;0.0;
2000;6;25;0.0;0.0;
2000;6;26;0.0;0.0;
2000;6;27;0.0;0.0;
2000;6;28;0.0;0.0;
2000;6;29;0.056;0.056;
2000;6;30;0.057;0.057;
2000;7;1;0.038;0.038;
2000;7;2;0.642;0.642;
2000;7;3;0.159;0.159;
2000;7;4;0.083;0.083;
2000;7;5;0.001;0.001;
2000;7;6;0.001;0.001;
2000;7;7;0.003;0.003;
2000;7;8;0.001;0.001;
2000;7;9;0.0;0.0;
2000;7;10;0.0;0.0;
2000;7;11;0.0;0.0;
2000;7;12;0.045;0.045;
2000;7;13;0.001;0.001;
2000;7;14;0.0;0.0;
2000;7;15;0.032;0.032;
2000;7;16;0.197;0.197;
2000;7;17;0.191;0.191;
2000;7;18;0.184;0.184;
2000;7;19;0.015;0.015;
2000;7;20;0.025;0.025;
2000;7;21;0.024;0.024;
2000;7;22;0.013;0.013;
2000;7;23;0.0;0.0;
2000;7;24;0.0;0.0;
2000;7;25;0.024;0.024;
2000;7;26;0.0;0.0;
2000;7;27;0.024;0.024;
2000;7;28;0.024;0.024;
2000;7;29;0.024;0.024;
2000;7;30;0.024;0.024;
2000;7;31;0.0;0.0;
2000;8;1;0.041;0.041;
2000;8;2;0.0;0.0;
2000;8;3;0.001;0.001;
2000;8;4;0.0;0.0;
2000;8;5;0.004;0.004;
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;0.048;0.048;
2000;8;19;0.047;0.047;
2000;8;20;0.044;0.044;
2000;8;21;0.052;0.052;
2000;8;22;0.049;0.049;
2000;8;23;0.053;0.053;
2000;8;24;0.036;0.036;
2000;8;25;0.037;0.037;
2000;8;26;0.022;0.022;
2000;8;27;0.001;0.001;
2000;8;28;0.0;0.0;
2000;8;29;0.0;0.0;
2000;8;30;0.0;0.0;
2000;8;31;0.0;0.0;
2000;9;1;0.0;0.0;
2000;9;2;0.0;0.0;
2000;9;3;0.001;0.001;
2000;9;4;0.015;0.015;
2000;9;5;0.0;0.0;
2000;9;6;0.015;0.015;
2000;9;7;0.0;0.0;
2000;9;8;0.019;0.019;
2000;9;9;0.014;0.014;
2000;9;10;0.054;0.054;
2000;9;11;0.169;0.169;
2000;9;12;0.516;0.516;
2000;9;13;0.281;0.281;
2000;9;14;0.131;0.131;
2000;9;15;0.102;0.102;
2000;9;16;0.66;0.66;
2000;9;17;0.615;0.615;
2000;9;18;0.539;0.539;
2000;9;19;0.408;0.408;
2000;9;20;0.357;0.357;
2000;9;21;1.295;1.295;
2000;9;22;0.694;0.694;
2000;9;23;0.708;0.708;
2000;9;24;0.493;0.493;
2000;9;25;1.026;1.026;
2000;9;26;3.737;3.737;
2000;9;27;2.029;2.029;
2000;9;28;5.519;5.519;
2000;9;29;15.388;15.388;
2000;9;30;34.37;34.37;
2000;10;1;43.873;43.873;
2000;10;2;31.33;31.33;
2000;10;3;38.043;38.043;
2000;10;4;50.435;50.435;
2000;10;5;52.719;52.719;
2000;10;6;47.253;47.253;
2000;10;7;38.211;38.211;
2000;10;8;40.312;40.312;
2000;10;9;37.684;37.684;
2000;10;10;34.639;34.639;
2000;10;11;34.376;34.376;
2000;10;12;34.218;34.218;
2000;10;13;39.285;39.285;
2000;10;14;35.039;35.039;
2000;10;15;36.114;36.114;
2000;10;16;45.38;45.38;
2000;10;17;47.668;47.668;
2000;10;18;56.646;56.646;
2000;10;19;50.312;50.312;
2000;10;20;50.1;50.1;
2000;10;21;53.479;53.479;
2000;10;22;45.662;45.662;
2000;10;23;40.913;40.913;
2000;10;24;41.316;41.316;
2000;10;25;48.35;48.35;
2000;10;26;46.785;46.785;
2000;10;27;49.271;49.271;
2000;10;28;44.372;44.372;
2000;10;29;44.196;44.196;
2000;10;30;46.236;46.236;
2000;10;31;45.013;45.013;
2000;11;1;;;
2000;11;2;;;
2000;11;3;;;
2000;11;4;;;
2000;11;5;;;
2000;11;6;;;
2000;11;7;;;
2000;11;8;;;
2000;11;9;;;
2000;11;10;;;
2000;11;11;;;
2000;11;12;;;
2000;11;13;;;
2000;11;14;;;
2000;11;15;;;
2000;11;16;;;
2000;11;17;;;
2000;11;18;;;
2000;11;19;;;
2000;11;20;;;
2000;11;21;;;
2000;11;22;;;
2000;11;23;;;
2000;11;24;;;
2000;11;25;;;
2000;11;26;;;
2000;11;27;;;
2000;11;28;;;
2000;11;29;;;
2000;11;30;;;
2000;12;1;;;
2000;12;2;;;
2000;12;3;;;
2000;12;4;;;
2000;12;5;;;
2000;12;6;;;
2000;12;7;;;
2000;12;8;;;
2000;12;9;;;
2000;12;10;;;
2000;12;11;;;
2000;12;12;;;
2000;12;13;;;
2000;12;14;;;
2000;12;15;;;
2000;12;16;;;
2000;12;17;;;
2000;12;18;;;
2000;12;19;;;
2000;12;20;;;
2000;12;21;;;
2000;12;22;;;
2000;12;23;;;
2000;12;24;;;
2000;12;25;;;
2000;12;26;;;
2000;12;27;;;
2000;12;28;;;
2000;12;29;;;
2000;12;30;;;
2000;12;31;;;
2001;1;1;;;
2001;1;2;;;
2001;1;3;;;
2001;1;4;;;
2001;1;5;;;
2001;1;6;;;
2001;1;7;;;
2001;1;8;;;
2001;1;9;;;
2001;1;10;;;
2001;1;11;;;
2001;1;12;;;
2001;1;13;;;
2001;1;14;;;
2001;1;15;;;
2001;1;16;;;
2001;1;17;;;
2001;1;18;;;
2001;1;19;;;
2001;1;20;;;
2001;1;21;;;
2001;1;22;;;
2001;1;23;;;
2001;1;24;;;
2001;1;25;;;
2001;1;26;;;
2001;1;27;;;
2001;1;28;;;
2001;1;29;;;
2001;1;30;;;
2001;1;31;;;
2001;2;1;65.53;65.53;
2001;2;2;74.344;74.344;
2001;2;3;75.214;75.214;
2001;2;4;75.435;75.435;
2001;2;5;74.945;74.945;
2001;2;6;74.055;74.055;
2001;2;7;75.058;75.058;
2001;2;8;74.164;74.164;
2001;2;9;74.153;74.153;
2001;2;10;73.697;73.697;
2001;2;11;72.033;72.033;
2001;2;12;72.522;72.522;
2001;2;13;70.008;70.008;
2001;2;14;63.169;63.169;
2001;2;15;64.749;64.749;
2001;2;16;64.779;64.779;
2001;2;17;61.749;61.749;
2001;2;18;66.836;66.836;
2001;2;19;66.881;66.881;
2001;2;20;67.128;67.128;
2001;2;21;69.756;69.756;
2001;2;22;70.183;70.183;
2001;2;23;70.188;70.188;
2001;2;24;70.278;70.278;
2001;2;25;72.28;72.28;
2001;2;26;73.561;73.561;
2001;2;27;72.265;72.265;
2001;2;28;72.806;72.806;
2001;3;1;73.349;73.349;
2001;3;2;77.223;77.223;
2001;3;3;71.568;71.568;
2001;3;4;72.364;72.364;
2001;3;5;81.8;81.8;
2001;3;6;81.835;81.835;
2001;3;7;80.371;80.371;
2001;3;8;85.455;85.455;
2001;3;9;88.253;88.253;
2001;3;10;88.9;88.9;
2001;3;11;89.484;89.484;
2001;3;12;88.901;88.901;
2001;3;13;88.62;88.62;
2001;3;14;88.312;88.312;
2001;3;15;87.537;87.537;
2001;3;16;86.773;86.773;
2001;3;17;86.645;86.645;
2001;3;18;86.645;86.645;
2001;3;19;86.463;86.463;
2001;3;20;86.13;86.13;
2001;3;21;86.218;86.218;
2001;3;22;85.02;85.02;
2001;3;23;83.685;83.685;
2001;3;24;81.379;81.379;
2001;3;25;80.435;80.435;
2001;3;26;79.961;79.961;
2001;3;27;79.716;79.716;
2001;3;28;78.591;78.591;
2001;3;29;78.766;78.766;
2001;3;30;79.237;79.237;
2001;3;31;80.085;80.085;
2001;4;1;80.264;80.264;
2001;4;2;79.365;79.365;
2001;4;3;79.244;79.244;
2001;4;4;78.664;78.664;
2001;4;5;78.123;78.123;
2001;4;6;77.855;77.855;
2001;4;7;77.328;77.328;
2001;4;8;77.684;77.684;
2001;4;9;77.435;77.435;
2001;4;10;77.668;77.668;
2001;4;11;77.669;77.669;
2001;4;12;77.3;77.3;
2001;4;13;77.305;77.305;
2001;4;14;76.49;76.49;
2001;4;15;76.529;76.529;
2001;4;16;75.481;75.481;
2001;4;17;78.943;78.943;
2001;4;18;80.08;80.08;
2001;4;19;79.57;79.57;
2001;4;20;78.547;78.547;
2001;4;21;74.957;74.957;
2001;4;22;77.247;77.247;
2001;4;23;75.388;75.388;
2001;4;24;73.694;73.694;
2001;4;25;74.445;74.445;
2001;4;26;73.322;73.322;
2001;4;27;75.422;75.422;
2001;4;28;72.378;72.378;
2001;4;29;70.38;70.38;
2001;4;30;72.256;72.256;
2001;5;1;66.299;66.299;
