YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;59.1;59.097;
2000;2;25;65.133;65.129;
2000;2;26;64.282;64.277;
2000;2;27;65.771;65.769;
2000;2;28;65.75;65.748;
2000;2;29;73.954;73.959;
2000;3;1;73.586;73.592;
2000;3;2;74.045;74.049;
2000;3;3;74.555;74.562;
2000;3;4;75.451;75.46;
2000;3;5;77.53;77.539;
2000;3;6;75.208;75.216;
2000;3;7;78.351;78.36;
2000;3;8;83.427;83.423;
2000;3;9;83.538;83.544;
2000;3;10;83.173;83.178;
2000;3;11;83.012;83.016;
2000;3;12;82.67;82.665;
2000;3;13;83.321;83.317;
2000;3;14;81.144;81.143;
2000;3;15;80.188;80.18;
2000;3;16;80.419;80.412;
2000;3;17;80.235;80.227;
2000;3;18;79.705;79.702;
2000;3;19;75.74;75.732;
2000;3;20;76.38;76.365;
2000;3;21;76.872;76.865;
2000;3;22;76.693;76.687;
2000;3;23;77.267;77.266;
2000;3;24;78.199;78.203;
2000;3;25;78.735;78.74;
2000;3;26;78.7;78.705;
2000;3;27;79.599;79.605;
2000;3;28;79.942;79.948;
2000;3;29;77.891;77.895;
2000;3;30;77.419;77.423;
2000;3;31;77.222;77.225;
2000;4;1;78.554;78.557;
2000;4;2;80.32;80.327;
2000;4;3;77.267;77.275;
2000;4;4;76.084;76.098;
2000;4;5;76.085;76.099;
2000;4;6;76.539;76.554;
2000;4;7;78.995;79.013;
2000;4;8;;;
2000;4;9;77.296;77.31;
2000;4;10;77.678;77.683;
2000;4;11;77.185;77.189;
2000;4;12;75.999;76.003;
2000;4;13;70.49;70.488;
2000;4;14;70.29;70.287;
2000;4;15;67.855;67.849;
2000;4;16;67.845;67.839;
2000;4;17;68.254;68.249;
2000;4;18;68.736;68.731;
2000;4;19;65.512;65.511;
2000;4;20;65.719;65.719;
2000;4;21;65.743;65.743;
2000;4;22;65.752;65.753;
2000;4;23;65.759;65.76;
2000;4;24;66.319;66.32;
2000;4;25;73.894;73.903;
2000;4;26;73.787;73.796;
2000;4;27;74.227;74.239;
2000;4;28;74.218;74.231;
2000;4;29;70.571;70.58;
2000;4;30;70.661;70.67;
2000;5;1;67.597;67.603;
2000;5;2;70.294;70.303;
2000;5;3;63.913;63.914;
2000;5;4;63.619;63.635;
2000;5;5;62.412;62.413;
2000;5;6;55.871;55.865;
2000;5;7;53.847;53.84;
2000;5;8;40.343;40.375;
2000;5;9;38.946;38.976;
2000;5;10;30.71;30.74;
2000;5;11;25.894;25.926;
2000;5;12;22.742;22.771;
2000;5;13;21.239;21.266;
2000;5;14;22.159;22.17;
2000;5;15;21.481;21.493;
2000;5;16;19.456;19.481;
2000;5;17;18.34;18.363;
2000;5;18;18.748;18.772;
2000;5;19;28.158;28.182;
2000;5;20;22.222;22.246;
2000;5;21;21.796;21.821;
2000;5;22;25.862;25.854;
2000;5;23;28.394;28.37;
2000;5;24;28.324;28.304;
2000;5;25;14.247;14.263;
2000;5;26;15.511;15.529;
2000;5;27;15.583;15.601;
2000;5;28;15.175;15.194;
2000;5;29;13.693;13.71;
2000;5;30;13.273;13.29;
2000;5;31;6.354;6.362;
2000;6;1;4.728;4.734;
2000;6;2;5.486;5.493;
2000;6;3;2.871;2.875;
2000;6;4;3.262;3.266;
2000;6;5;2.679;2.682;
2000;6;6;3.015;3.019;
2000;6;7;2.577;2.58;
2000;6;8;2.24;2.243;
2000;6;9;2.417;2.42;
2000;6;10;2.309;2.312;
2000;6;11;2.006;2.009;
2000;6;12;1.537;1.539;
2000;6;13;1.826;1.828;
2000;6;14;2.591;2.594;
2000;6;15;1.05;1.051;
2000;6;16;1.794;1.796;
2000;6;17;1.103;1.104;
2000;6;18;0.681;0.682;
2000;6;19;0.253;0.254;
2000;6;20;0.292;0.293;
2000;6;21;0.197;0.197;
2000;6;22;0.176;0.176;
2000;6;23;0.149;0.149;
2000;6;24;0.095;0.096;
2000;6;25;0.07;0.07;
2000;6;26;0.0;0.0;
2000;6;27;0.0;0.0;
2000;6;28;0.0;0.0;
2000;6;29;0.0;0.0;
2000;6;30;0.0;0.0;
2000;7;1;0.0;0.0;
2000;7;2;0.0;0.0;
2000;7;3;0.0;0.0;
2000;7;4;0.0;0.0;
2000;7;5;0.0;0.0;
2000;7;6;0.0;0.0;
2000;7;7;0.007;0.007;
2000;7;8;0.007;0.007;
2000;7;9;0.083;0.083;
2000;7;10;0.078;0.078;
2000;7;11;0.127;0.127;
2000;7;12;0.247;0.248;
2000;7;13;0.029;0.029;
2000;7;14;0.04;0.04;
2000;7;15;0.036;0.036;
2000;7;16;0.138;0.138;
2000;7;17;0.141;0.141;
2000;7;18;0.006;0.006;
2000;7;19;0.0;0.0;
2000;7;20;0.0;0.0;
2000;7;21;0.0;0.0;
2000;7;22;0.0;0.0;
2000;7;23;0.0;0.0;
