YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;71.308;72.734;71.361
2000;2;25;71.433;72.699;70.668
2000;2;26;71.276;72.317;74.433
2000;2;27;72.034;73.171;74.752
2000;2;28;71.859;73.013;74.334
2000;2;29;72.063;73.177;74.091
2000;3;1;72.448;73.214;79.411
2000;3;2;72.323;73.115;79.149
2000;3;3;73.639;74.058;87.578
2000;3;4;73.753;74.179;87.727
2000;3;5;74.477;74.858;83.485
2000;3;6;74.542;74.976;82.981
2000;3;7;74.693;75.126;82.92
2000;3;8;75.456;75.972;83.049
2000;3;9;75.476;76.006;82.243
2000;3;10;77.245;77.988;80.84
2000;3;11;75.159;75.677;81.188
2000;3;12;77.058;77.776;80.121
2000;3;13;75.961;76.575;79.864
2000;3;14;74.331;75.281;67.484
2000;3;15;73.686;74.614;66.574
2000;3;16;65.303;65.588;64.431
2000;3;17;65.575;65.977;63.255
2000;3;18;65.662;66.089;63.66
2000;3;19;66.261;66.893;59.068
2000;3;20;66.146;66.779;59.127
2000;3;21;66.358;66.957;59.799
2000;3;22;66.197;66.681;62.142
2000;3;23;66.539;66.708;65.658
2000;3;24;67.341;67.177;65.238
2000;3;25;66.718;66.499;64.262
2000;3;26;65.812;65.199;65.804
2000;3;27;64.328;62.693;78.881
2000;3;28;62.434;60.617;79.009
2000;3;29;62.548;60.76;78.384
2000;3;30;62.571;60.775;78.772
2000;3;31;63.842;62.201;78.758
2000;4;1;64.14;62.526;79.124
2000;4;2;63.103;61.423;79.408
2000;4;3;63.964;62.331;78.939
2000;4;4;63.706;62.105;78.765
2000;4;5;64.069;62.553;79.164
2000;4;6;61.224;59.369;80.002
2000;4;7;60.051;57.824;86.766
2000;4;8;;;
2000;4;9;60.545;58.319;86.781
2000;4;10;59.754;57.447;86.826
2000;4;11;59.246;56.9;86.939
2000;4;12;59.826;57.564;86.636
2000;4;13;60.038;57.736;86.651
2000;4;14;60.149;57.813;86.159
2000;4;15;60.068;57.703;86.482
2000;4;16;59.914;57.523;86.261
2000;4;17;59.647;57.238;84.166
2000;4;18;59.367;56.868;83.154
2000;4;19;59.224;56.699;81.787
2000;4;20;59.003;56.458;82.185
2000;4;21;58.885;56.314;81.779
2000;4;22;58.658;56.062;81.331
2000;4;23;58.71;56.038;81.307
2000;4;24;58.464;55.731;80.787
2000;4;25;58.366;55.584;80.937
2000;4;26;58.24;55.364;79.805
2000;4;27;58.069;55.177;79.23
2000;4;28;57.576;54.474;78.544
2000;4;29;57.79;54.869;77.155
2000;4;30;48.521;45.248;70.98
2000;5;1;48.237;44.846;71.013
2000;5;2;48.087;44.89;70.619
2000;5;3;46.403;42.788;69.261
2000;5;4;46.214;42.667;69.729
2000;5;5;42.058;38.258;63.399
2000;5;6;41.431;37.55;63.222
2000;5;7;40.772;36.606;62.196
2000;5;8;42.122;35.749;65.966
2000;5;9;41.387;34.919;65.86
2000;5;10;41.199;34.651;65.868
2000;5;11;41.126;34.528;65.45
2000;5;12;40.077;33.415;65.162
2000;5;13;39.785;33.09;65.176
2000;5;14;36.069;29.828;68.28
2000;5;15;35.354;29.125;72.123
2000;5;16;35.23;29.032;71.821
2000;5;17;35.153;28.975;71.633
2000;5;18;34.922;28.776;71.888
2000;5;19;34.076;28.171;72.338
2000;5;20;32.842;26.818;74.938
2000;5;21;32.976;27.058;74.752
2000;5;22;32.258;26.269;75.32
2000;5;23;32.044;26.007;75.377
2000;5;24;31.943;25.901;75.344
2000;5;25;30.553;24.489;76.993
2000;5;26;29.637;23.677;76.817
2000;5;27;28.648;22.632;76.826
2000;5;28;28.374;22.351;77.006
2000;5;29;28.405;22.395;77.08
2000;5;30;28.334;22.32;76.955
2000;5;31;27.383;21.185;76.294
2000;6;1;26.748;20.573;76.23
2000;6;2;26.144;19.937;75.648
2000;6;3;26.105;18.905;69.578
2000;6;4;26.078;18.85;68.669
2000;6;5;24.892;17.394;67.861
2000;6;6;24.601;16.646;63.184
2000;6;7;23.998;15.676;60.327
2000;6;8;22.614;14.047;60.312
2000;6;9;21.953;13.464;61.412
2000;6;10;21.412;12.847;62.01
