,P_ERA5L_1991,ET_ERA5L_1991,PET_ERA5L_1991,P_ravII_1991,ET_ravII_1991,PET_ravII_1991,P_carra_1991
33,3.3659774893530727,0.3841705536402353,0.5854978706144798,3.122531410816859,0.5043327925370167,0.5986367261172688,2.90839135530821
34,3.5859490975461363,0.454583248833908,0.6840154126951935,5.467499401226237,0.2877479213141366,0.2356684646917354,5.951492917899505
35,5.625966335428919,0.19447170959237478,0.48324883390792955,7.796730896509947,0.38036605151085184,0.4436749515570659,8.2706821471223
36,4.067476171162037,0.3237203407016832,0.5146217805718921,4.994363236127421,0.4120107483269133,0.47773188757202284,5.57486978888443
37,3.6813121070776718,0.40415432975055765,0.7831220847698235,5.006158474329947,0.5919570066923551,0.6478557131658488,4.770480954236788
38,6.814344960454269,0.3518120056783614,0.5834830663151491,10.54233710375039,0.35556580815250627,0.30562762736814303,11.437929644470609
39,4.306286757250049,0.895853782194281,2.5371425674305415,5.9769007059816595,0.6225147029000221,0.5098011648309002,6.134118620631103
40,7.050551612249038,0.37176840397485295,0.6823240721963092,10.587718336794238,0.41356722774285376,0.32921759721268223,12.084334700486107
41,3.319047860474549,0.3246694382478199,0.484840803082539,3.3645704585840965,0.5104948286351654,0.6826464767914701,3.5604431297861105
42,3.930635773676739,0.24972723585479617,0.39111133644291224,4.412704666394387,0.35859663354289506,0.5140603440037981,3.831871472464744
43,4.831741026161022,0.09061752180085177,0.13675218008517542,6.094533197452811,0.26856114378422263,0.44770631565905644,5.065957792095563
44,4.536668018657473,0.1467846278645305,0.22460859866152907,5.501942172166057,0.29276820117623104,0.47278745776808223,4.636879542496301
45,3.443156560535389,0.3293196106266477,0.499861082944636,3.297568471155973,0.38453863313729725,0.6100926287273273,3.3008323308726624
46,3.964341918474955,0.18491279659298318,0.25928310687487327,4.35150103669166,0.33879537619144146,0.5855219981677444,4.208828360624124
47,4.204201987426485,0.2517927398093693,0.3757179071182316,5.494043435446371,0.4583086595011167,0.5287116803309225,5.08654549922817
48,4.645972419387548,0.17769519367268302,0.2603569255729061,7.226717570302593,0.3921973230582055,0.4698105576950126,6.809578754066974
49,4.105547556276617,0.22355505982559318,0.32746298925167305,4.1084256540784585,0.42402758061245444,0.5723454587414909,3.9905277884975527
50,3.8134546745082134,0.5985662137497465,0.8785256540255527,3.5022015265415383,0.4085063881565633,0.4711850393349768,3.388115514190948
51,4.107325086189414,0.11481748124112755,0.16598053133238697,4.501829355636827,0.4096876901237103,0.5879126497074164,4.3807159522165655
52,4.114788075441087,0.17035692557290613,0.2472277428513486,4.258716028006267,0.4214195903467896,0.5844894460412164,4.1401028258203825
53,4.128903873453661,0.24627560332589737,0.36153417156763334,4.068227411869629,0.42893226526059874,0.5658998972747161,3.938192072496607
54,4.357727641452039,0.30342526870817277,0.4377428513486108,5.898652874525994,0.38918170756439174,0.4410401684945359,5.11309634651721
55,4.527985195700668,0.27453660515108497,0.3965605353883594,6.588942929989352,0.4115929831677158,0.4647496078737624,5.942840648181169
56,4.703147434597445,0.267734739403772,0.3815311295883188,7.3341263569652915,0.40592374771851797,0.43820777555342,6.898216905377161
57,4.226635570878118,0.3153548975866964,0.4587720543500304,5.608092940176593,0.4233694990874076,0.4658598852218201,4.850448398606015
58,4.159232407219631,1.014059014398702,4.771154938146421,4.441497184703887,0.7304684648144442,0.6411146388144598,3.7035956266431507
