id;q_mean;runoff_ratio;stream_elas;slope_fdc;baseflow_index_ladson;hfd_mean;Q5;Q95;high_q_freq;high_q_dur;low_q_freq;low_q_dur;zero_q_freq
58;3.1454240583646653;0.7080660537895376;1.484944607352271;2.0580634502581985;0.6390158256779647;149.7027027027027;0.8067023316846674;8.655697991319268;1.1892111883972176;1.76;5.6757806718958115;6.176470588235294;0.0
59;4.151612043343396;1.0990515828334007;-0.19105317590914173;4.029705780227496;0.6598178864824762;292.04761904761904;0.587103596773988;14.514118261622933;26.85801825293351;9.096774193548388;71.00231421121251;21.0;0.0
61;2.6438043045930595;0.7271628848889968;1.4717154755922068;2.3987492526460543;0.5917822221260328;164.33333333333334;0.5409959243152168;7.827719210364528;2.4446303620322483;1.1578947368421053;17.00129297231518;6.6521739130434785;0.0
62;3.4948694740038855;0.8453678721942443;0.7077277967222675;2.14154585520475;0.6096742073999211;244.96;0.6174048131850228;10.681103268100895;3.560097470156609;6.357142857142857;25.840707480013144;4.222222222222222;0.015770452305333478
63;8.88339693271836;1.5751248573169379;0.8544007201519044;2.8318620328200197;0.419989665292588;157.75;1.0755530020109163;30.974271760988092;11.25;1.4361702127659575;59.583333333333336;9.533333333333333;0.0
64;2.173488894871346;0.9901018872842415;0.2793208375385507;0.2645508231961144;0.9463854227955595;189.59459459459458;1.817664183775871;2.6177569195814967;;;;;0.0
65;7.541721520893304;1.3242284997947653;1.4627523165226086;0.7065972130417799;0.8707431285763299;191.75;5.1476423447489275;11.492079118768187;;;;;0.0
66;7.210228597980293;0.8859393806263544;0.233234619347525;2.06598544906547;0.7494664767944195;243.13888888888889;2.678223739400151;16.292639340673382;0.05555555555555555;1.0;0.3611111111111111;13.0;0.0
67;3.701715918586908;1.0507374742830997;1.3769149767103979;3.0372156961505388;0.4604339789688683;191.80645161290323;0.47674226121503055;12.622091895854453;9.129636989931107;1.7911392405063291;60.133015368309486;8.91866028708134;0.0
68;3.157293357665;0.9198991809108169;0.787294374531888;0.6161846182364553;0.7726088437948755;176.28571428571428;1.919035405484016;6.3739390253576245;0.9098878988215005;1.5294117647058822;;;0.0
69;1.553167467540548;0.7299875962657372;0.05796587070124067;1.024072446159604;0.6447627213619349;208.3;0.6383434697302561;5.654201263339189;7.055757651781234;2.566666666666667;;;0.0
70;4.495278629282511;1.391149729870548;0.2258866922719992;0.9686180948205741;0.7310926967326681;217.28125;2.1710590357036406;10.854643208837807;0.33496369889186095;2.0;0.05582728314864348;1.0;0.0
71;1.6140620416563616;0.2501597364916619;2.7042873111107806;2.2919944544656943;0.6967362376905776;233.5625;0.22021786020371426;3.778319118363913;0.6503318225963095;1.8333333333333333;42.153326319197156;14.854166666666666;0.0
72;2.462977476797558;0.8093725629858806;0.8752823412552728;1.216732120357828;0.6770316500905246;220.2941176470588;0.8431102924006953;6.952297434034714;1.398353751914242;1.7857142857142858;2.1254977029096476;7.6;0.0
73;2.736086215140104;0.6968003319111649;1.2157012612460807;0.7735944086241379;0.7526270257786222;207.33333333333334;1.3920146393857824;5.6522668505430085;0.5106351108448173;1.4;;;0.0
74;7.141722634859532;1.1216222939764895;-0.08476911781099375;3.0465900072260297;0.652632339793864;285.4375;1.2652152094870013;21.038956922887298;4.3143456304031504;4.928571428571429;48.333176410168626;40.68421052631579;0.0
75;6.654591268544285;1.0385534874776428;0.1488228646778752;1.7755377330852353;0.7487867277583461;235.85294117647058;2.7204201157943464;14.175138075646814;0.7059107746819133;2.4;;;0.0
76;2.683549148853109;0.41773210390917886;1.035548697672639;1.3095875842182636;0.758353914781902;215.27027027027026;0.7303089995001911;5.325963602152118;;;8.810973804943023;8.35897435897436;0.0
77;2.1969127543172604;0.7549552194034147;0.2680501590874325;1.3897449666392185;0.7620572404308502;234.58064516129033;0.9651916507603707;5.016645703554555;0.5806323412523183;1.6363636363636365;0.5806323412523183;1.8;0.0
78;6.466961887806488;1.1366751417951568;0.7221364188429404;0.6501812352206616;0.6746069745214842;176.45714285714286;1.0168867055572612;13.131102241326376;1.4285434918648312;1.4705882352941178;22.99955021902378;6.598360655737705;0.02002503128911139
